Dalata.3	Eguineensis.14001
Dalata.16219	Eguineensis.6760
Dalata.7994	Eguineensis.21379
Dalata.7996	Eguineensis.21381
Dalata.16220	Eguineensis.6762
Dalata.7997	Eguineensis.19505
Dalata.17292	Eguineensis.6763
Dalata.8002	Eguineensis.18109
Dalata.8003	Eguineensis.18112
Dalata.8004	Eguineensis.25846
Dalata.8005	Eguineensis.18118
Dalata.18028	Eguineensis.6768
Dalata.8009	Eguineensis.11480
Dalata.8021	Eguineensis.22223
Dalata.23934	Eguineensis.6774
Dalata.8023	Eguineensis.11466
Dalata.13461	Eguineensis.6775
Dalata.8024	Eguineensis.11465
Dalata.13489	Eguineensis.6777
Dalata.13492	Eguineensis.6779
Dalata.8029	Eguineensis.15250
Dalata.8031	Eguineensis.24816
Dalata.8032	Eguineensis.15254
Dalata.8034	Eguineensis.24950
Dalata.8036	Eguineensis.22986
Dalata.8038	Eguineensis.25660
Dalata.8039	Eguineensis.15234
Dalata.8044	Eguineensis.15245
Dalata.8045	Eguineensis.25066
Dalata.8046	Eguineensis.24398
Dalata.8047	Eguineensis.15246
Dalata.8049	Eguineensis.13641
Dalata.8916	Eguineensis.6792
Dalata.8050	Eguineensis.23129
Dalata.8051	Eguineensis.15228
Dalata.8052	Eguineensis.9211
Dalata.8053	Eguineensis.24578
Dalata.8054	Eguineensis.15224
Dalata.8055	Eguineensis.15222
Dalata.8056	Eguineensis.24672
Dalata.16204	Eguineensis.6797
Dalata.16203	Eguineensis.6799
Dalata.16202	Eguineensis.6801
Dalata.16250	Eguineensis.6802
Dalata.8060	Eguineensis.15217
Dalata.8062	Eguineensis.15213
Dalata.16199	Eguineensis.6808
Dalata.8064	Eguineensis.24752
Dalata.8065	Eguineensis.15210
Dalata.8068	Eguineensis.15207
Dalata.8069	Eguineensis.23607
Dalata.8070	Eguineensis.15204
Dalata.14255	Eguineensis.6815
Dalata.8082	Eguineensis.15190
Dalata.8083	Eguineensis.25031
Dalata.8085	Eguineensis.23823
Dalata.16226	Eguineensis.6829
Dalata.8088	Eguineensis.26000
Dalata.15682	Eguineensis.6830
Dalata.8094	Eguineensis.15175
Dalata.8095	Eguineensis.15174
Dalata.8096	Eguineensis.15173
Dalata.16230	Eguineensis.6839
Dalata.8099	Eguineensis.22753
Dalata.8102	Eguineensis.17786
Dalata.8104	Eguineensis.24915
Dalata.8106	Eguineensis.17778
Dalata.8107	Eguineensis.22849
Dalata.8108	Eguineensis.22850
Dalata.8110	Eguineensis.24451
Dalata.16240	Eguineensis.6858
Dalata.16242	Eguineensis.6859
Dalata.8117	Eguineensis.19681
Dalata.8119	Eguineensis.15143
Dalata.8124	Eguineensis.15134
Dalata.8126	Eguineensis.18419
Dalata.8127	Eguineensis.15132
Dalata.16244	Eguineensis.6862
Dalata.8128	Eguineensis.15131
Dalata.8129	Eguineensis.15130
Dalata.8132	Eguineensis.15129
Dalata.8134	Eguineensis.15122
Dalata.8136	Eguineensis.17847
Dalata.8137	Eguineensis.17846
Dalata.16247	Eguineensis.6869
Dalata.8141	Eguineensis.15112
Dalata.16252	Eguineensis.6878
Dalata.16280	Eguineensis.6879
Dalata.8144	Eguineensis.15110
Dalata.16279	Eguineensis.6880
Dalata.8146	Eguineensis.17561
Dalata.8147	Eguineensis.17829
Dalata.8149	Eguineensis.15353
Dalata.8155	Eguineensis.15100
Dalata.16277	Eguineensis.6886
Dalata.8156	Eguineensis.15099
Dalata.8162	Eguineensis.15093
Dalata.16274	Eguineensis.6890
Dalata.8166	Eguineensis.25610
Dalata.8167	Eguineensis.18095
Dalata.8169	Eguineensis.19644
Dalata.8176	Eguineensis.15081
Dalata.8180	Eguineensis.10855
Dalata.8186	Eguineensis.19628
Dalata.8187	Eguineensis.19626
Dalata.8189	Eguineensis.19623
Dalata.8195	Eguineensis.19027
Dalata.8199	Eguineensis.15057
Dalata.16178	Eguineensis.6902
Dalata.8201	Eguineensis.15053
Dalata.8202	Eguineensis.19748
Dalata.8215	Eguineensis.15046
Dalata.8218	Eguineensis.19303
Dalata.8220	Eguineensis.15040
Dalata.8229	Eguineensis.8777
Dalata.16160	Eguineensis.6920
Dalata.8230	Eguineensis.14591
Dalata.8231	Eguineensis.25200
Dalata.14042	Eguineensis.6922
Dalata.8232	Eguineensis.25534
Dalata.16157	Eguineensis.6923
Dalata.14041	Eguineensis.6925
Dalata.8239	Eguineensis.20694
Dalata.8241	Eguineensis.25130
Dalata.8243	Eguineensis.24995
Dalata.16153	Eguineensis.6931
Dalata.8248	Eguineensis.24189
Dalata.8250	Eguineensis.24479
Dalata.16085	Eguineensis.6939
Dalata.8261	Eguineensis.24693
Dalata.16150	Eguineensis.6945
Dalata.8267	Eguineensis.22110
Dalata.19233	Eguineensis.6948
Dalata.8270	Eguineensis.25465
Dalata.8275	Eguineensis.7526
Dalata.8277	Eguineensis.24740
Dalata.19253	Eguineensis.6958
Dalata.8279	Eguineensis.18976
Dalata.8280	Eguineensis.9544
Dalata.8283	Eguineensis.22109
Dalata.8286	Eguineensis.25538
Dalata.19264	Eguineensis.6965
Dalata.8288	Eguineensis.22105
Dalata.8289	Eguineensis.22106
Dalata.8290	Eguineensis.19032
Dalata.8291	Eguineensis.22093
Dalata.8292	Eguineensis.22097
Dalata.13181	Eguineensis.6967
Dalata.8293	Eguineensis.22100
Dalata.17285	Eguineensis.6969
Dalata.8295	Eguineensis.25503
Dalata.17287	Eguineensis.6971
Dalata.8297	Eguineensis.22103
Dalata.17283	Eguineensis.6975
Dalata.8304	Eguineensis.18564
Dalata.17280	Eguineensis.6978
Dalata.17281	Eguineensis.6979
Dalata.8307	Eguineensis.8404
Dalata.23022	Eguineensis.6980
Dalata.8308	Eguineensis.8408
Dalata.8309	Eguineensis.8406
Dalata.17277	Eguineensis.6984
Dalata.8311	Eguineensis.8413
Dalata.8312	Eguineensis.18569
Dalata.17275	Eguineensis.6986
Dalata.8314	Eguineensis.18571
Dalata.8315	Eguineensis.8417
Dalata.8316	Eguineensis.8421
Dalata.17272	Eguineensis.6989
Dalata.17271	Eguineensis.6991
Dalata.8317	Eguineensis.8419
Dalata.19279	Eguineensis.6994
Dalata.8320	Eguineensis.8422
Dalata.8321	Eguineensis.26613
Dalata.17469	Eguineensis.6998
Dalata.8322	Eguineensis.8428
Dalata.8323	Eguineensis.8429
Dalata.8325	Eguineensis.8430
Dalata.8326	Eguineensis.20730
Dalata.8327	Eguineensis.18575
Dalata.8328	Eguineensis.20732
Dalata.8329	Eguineensis.8433
Dalata.8330	Eguineensis.18576
Dalata.8331	Eguineensis.8434
Dalata.23036	Eguineensis.7005
Dalata.8333	Eguineensis.18578
Dalata.8335	Eguineensis.8439
Dalata.23033	Eguineensis.7008
Dalata.8337	Eguineensis.10423
Dalata.23034	Eguineensis.7009
Dalata.8338	Eguineensis.18583
Dalata.17290	Eguineensis.7010
Dalata.8341	Eguineensis.18584
Dalata.8344	Eguineensis.18586
Dalata.8345	Eguineensis.18587
Dalata.8346	Eguineensis.18589
Dalata.8347	Eguineensis.18590
Dalata.8348	Eguineensis.18592
Dalata.23023	Eguineensis.7016
Dalata.8349	Eguineensis.18591
Dalata.22999	Eguineensis.7018
Dalata.13294	Eguineensis.7019
Dalata.13288	Eguineensis.7020
Dalata.8352	Eguineensis.18600
Dalata.8354	Eguineensis.8456
Dalata.22996	Eguineensis.7023
Dalata.8355	Eguineensis.8461
Dalata.8356	Eguineensis.8462
Dalata.8360	Eguineensis.18603
Dalata.8361	Eguineensis.8467
Dalata.8362	Eguineensis.18604
Dalata.8363	Eguineensis.8470
Dalata.8364	Eguineensis.8471
Dalata.8365	Eguineensis.8473
Dalata.17260	Eguineensis.7029
Dalata.22987	Eguineensis.7030
Dalata.8368	Eguineensis.8477
Dalata.8369	Eguineensis.8478
Dalata.17259	Eguineensis.7031
Dalata.22985	Eguineensis.7032
Dalata.8370	Eguineensis.8479
Dalata.22983	Eguineensis.7033
Dalata.22979	Eguineensis.7034
Dalata.17255	Eguineensis.7036
Dalata.22973	Eguineensis.7040
Dalata.8384	Eguineensis.8484
Dalata.13280	Eguineensis.7043
Dalata.17252	Eguineensis.7044
Dalata.8385	Eguineensis.8483
Dalata.8387	Eguineensis.8486
Dalata.8388	Eguineensis.8487
Dalata.17250	Eguineensis.7047
Dalata.8392	Eguineensis.18615
Dalata.17249	Eguineensis.7049
Dalata.22970	Eguineensis.7050
Dalata.8393	Eguineensis.8488
Dalata.22969	Eguineensis.7051
Dalata.8394	Eguineensis.18616
Dalata.8398	Eguineensis.25734
Dalata.8399	Eguineensis.8493
Dalata.8400	Eguineensis.8541
Dalata.8401	Eguineensis.8936
Dalata.8404	Eguineensis.8935
Dalata.16416	Eguineensis.7061
Dalata.8419	Eguineensis.8934
Dalata.17385	Eguineensis.7066
Dalata.8420	Eguineensis.18710
Dalata.8423	Eguineensis.8928
Dalata.8424	Eguineensis.16102
Dalata.17380	Eguineensis.7072
Dalata.8425	Eguineensis.18720
Dalata.8426	Eguineensis.18721
Dalata.17379	Eguineensis.7074
Dalata.8427	Eguineensis.18722
Dalata.8428	Eguineensis.22880
Dalata.8429	Eguineensis.18723
Dalata.8431	Eguineensis.22884
Dalata.8433	Eguineensis.22886
Dalata.8434	Eguineensis.22889
Dalata.15902	Eguineensis.7082
Dalata.8438	Eguineensis.24852
Dalata.8439	Eguineensis.18733
Dalata.8442	Eguineensis.14711
Dalata.17376	Eguineensis.7085
Dalata.8443	Eguineensis.18738
Dalata.8444	Eguineensis.8524
Dalata.17375	Eguineensis.7087
Dalata.23088	Eguineensis.7088
Dalata.8445	Eguineensis.18739
Dalata.8447	Eguineensis.8517
Dalata.8449	Eguineensis.8516
Dalata.23090	Eguineensis.7090
Dalata.8450	Eguineensis.8513
Dalata.8451	Eguineensis.18745
Dalata.23091	Eguineensis.7091
Dalata.13104	Eguineensis.7093
Dalata.23094	Eguineensis.7095
Dalata.8457	Eguineensis.18746
Dalata.8458	Eguineensis.18747
Dalata.23100	Eguineensis.7104
Dalata.17362	Eguineensis.7108
Dalata.8463	Eguineensis.18752
Dalata.8464	Eguineensis.21306
Dalata.23106	Eguineensis.7114
Dalata.17356	Eguineensis.7115
Dalata.24537	Eguineensis.7117
Dalata.8480	Eguineensis.8498
Dalata.23111	Eguineensis.7118
Dalata.8481	Eguineensis.8497
Dalata.8482	Eguineensis.18755
Dalata.8485	Eguineensis.8536
Dalata.8488	Eguineensis.18702
Dalata.8489	Eguineensis.18700
Dalata.8491	Eguineensis.17655
Dalata.8492	Eguineensis.18698
Dalata.8493	Eguineensis.26127
Dalata.8494	Eguineensis.8551
Dalata.8495	Eguineensis.8553
Dalata.8496	Eguineensis.8554
Dalata.8499	Eguineensis.8556
Dalata.8501	Eguineensis.8557
Dalata.8504	Eguineensis.18684
Dalata.8505	Eguineensis.8565
Dalata.8507	Eguineensis.14754
Dalata.8508	Eguineensis.18683
Dalata.8510	Eguineensis.14749
Dalata.8511	Eguineensis.8579
Dalata.8512	Eguineensis.19483
Dalata.8514	Eguineensis.8581
Dalata.8515	Eguineensis.8582
Dalata.19168	Eguineensis.7140
Dalata.8516	Eguineensis.18678
Dalata.8517	Eguineensis.8583
Dalata.8518	Eguineensis.8584
Dalata.8519	Eguineensis.18676
Dalata.8520	Eguineensis.18675
Dalata.19171	Eguineensis.7145
Dalata.8522	Eguineensis.8589
Dalata.8523	Eguineensis.8590
Dalata.8524	Eguineensis.18673
Dalata.8525	Eguineensis.8591
Dalata.8526	Eguineensis.18672
Dalata.13222	Eguineensis.7161
Dalata.19176	Eguineensis.7162
Dalata.19177	Eguineensis.7163
Dalata.8537	Eguineensis.8598
Dalata.19179	Eguineensis.7167
Dalata.19181	Eguineensis.7168
Dalata.8539	Eguineensis.18665
Dalata.8540	Eguineensis.18664
Dalata.8541	Eguineensis.8606
Dalata.8543	Eguineensis.14771
Dalata.8544	Eguineensis.8607
Dalata.8545	Eguineensis.25496
Dalata.13227	Eguineensis.7178
Dalata.19191	Eguineensis.7181
Dalata.8564	Eguineensis.8612
Dalata.8569	Eguineensis.18653
Dalata.8570	Eguineensis.18652
Dalata.8572	Eguineensis.18651
Dalata.19203	Eguineensis.7195
Dalata.19204	Eguineensis.7197
Dalata.8577	Eguineensis.14789
Dalata.8578	Eguineensis.8617
Dalata.8580	Eguineensis.25216
Dalata.8581	Eguineensis.8620
Dalata.8585	Eguineensis.24447
Dalata.8586	Eguineensis.8625
Dalata.13241	Eguineensis.7206
Dalata.8587	Eguineensis.22347
Dalata.8588	Eguineensis.14799
Dalata.8589	Eguineensis.18636
Dalata.8590	Eguineensis.8626
Dalata.19208	Eguineensis.7209
Dalata.13246	Eguineensis.7210
Dalata.8591	Eguineensis.18635
Dalata.19210	Eguineensis.7211
Dalata.19211	Eguineensis.7213
Dalata.17338	Eguineensis.7215
Dalata.8598	Eguineensis.8641
Dalata.8599	Eguineensis.18622
Dalata.23130	Eguineensis.7218
Dalata.8601	Eguineensis.8650
Dalata.8602	Eguineensis.8653
Dalata.19230	Eguineensis.7224
Dalata.8605	Eguineensis.8655
Dalata.19228	Eguineensis.7231
Dalata.8606	Eguineensis.8654
Dalata.8611	Eguineensis.22334
Dalata.19219	Eguineensis.7238
Dalata.8612	Eguineensis.8658
Dalata.8614	Eguineensis.20923
Dalata.8615	Eguineensis.18769
Dalata.8616	Eguineensis.8664
Dalata.8624	Eguineensis.8662
Dalata.8625	Eguineensis.18764
Dalata.8630	Eguineensis.18924
Dalata.8636	Eguineensis.18773
Dalata.8637	Eguineensis.18776
Dalata.8638	Eguineensis.8676
Dalata.23122	Eguineensis.7255
Dalata.8639	Eguineensis.20613
Dalata.17340	Eguineensis.7256
Dalata.23121	Eguineensis.7257
Dalata.8642	Eguineensis.8687
Dalata.17343	Eguineensis.7258
Dalata.8644	Eguineensis.8688
Dalata.8645	Eguineensis.18781
Dalata.8647	Eguineensis.12118
Dalata.8648	Eguineensis.8691
Dalata.8649	Eguineensis.18783
Dalata.8657	Eguineensis.24707
Dalata.8658	Eguineensis.19003
Dalata.19161	Eguineensis.7267
Dalata.8659	Eguineensis.19004
Dalata.19160	Eguineensis.7268
Dalata.19158	Eguineensis.7272
Dalata.17863	Eguineensis.7273
Dalata.22857	Eguineensis.7278
Dalata.8671	Eguineensis.19012
Dalata.8672	Eguineensis.23157
Dalata.8673	Eguineensis.20882
Dalata.8678	Eguineensis.22357
Dalata.19151	Eguineensis.7288
Dalata.8680	Eguineensis.22361
Dalata.19149	Eguineensis.7289
Dalata.8681	Eguineensis.19008
Dalata.19147	Eguineensis.7291
Dalata.8688	Eguineensis.19019
Dalata.8690	Eguineensis.14588
Dalata.8693	Eguineensis.22927
Dalata.8694	Eguineensis.22928
Dalata.8696	Eguineensis.22925
Dalata.8697	Eguineensis.18963
Dalata.19135	Eguineensis.7302
Dalata.8698	Eguineensis.7569
Dalata.8699	Eguineensis.21272
Dalata.8703	Eguineensis.18958
Dalata.8704	Eguineensis.21281
Dalata.19131	Eguineensis.7306
Dalata.8705	Eguineensis.18961
Dalata.8706	Eguineensis.18960
Dalata.8707	Eguineensis.21274
Dalata.13508	Eguineensis.7308
Dalata.8708	Eguineensis.13635
Dalata.8709	Eguineensis.21275
Dalata.8723	Eguineensis.20250
Dalata.8724	Eguineensis.24972
Dalata.8727	Eguineensis.8633
Dalata.8729	Eguineensis.24973
Dalata.8731	Eguineensis.18918
Dalata.8732	Eguineensis.8006
Dalata.19122	Eguineensis.7322
Dalata.8734	Eguineensis.18929
Dalata.19121	Eguineensis.7323
Dalata.19119	Eguineensis.7325
Dalata.8735	Eguineensis.18928
Dalata.8736	Eguineensis.21313
Dalata.19118	Eguineensis.7326
Dalata.8739	Eguineensis.22633
Dalata.8740	Eguineensis.22631
Dalata.19117	Eguineensis.7330
Dalata.8742	Eguineensis.18920
Dalata.8743	Eguineensis.18930
Dalata.8744	Eguineensis.18866
Dalata.19115	Eguineensis.7332
Dalata.8745	Eguineensis.11774
Dalata.19111	Eguineensis.7336
Dalata.19109	Eguineensis.7338
Dalata.19110	Eguineensis.7339
Dalata.8748	Eguineensis.18880
Dalata.19107	Eguineensis.7340
Dalata.8749	Eguineensis.18948
Dalata.8750	Eguineensis.8895
Dalata.8752	Eguineensis.18838
Dalata.8757	Eguineensis.18952
Dalata.19098	Eguineensis.7348
Dalata.8761	Eguineensis.18878
Dalata.8763	Eguineensis.18876
Dalata.19094	Eguineensis.7352
Dalata.19093	Eguineensis.7353
Dalata.8767	Eguineensis.11787
Dalata.19092	Eguineensis.7355
Dalata.8769	Eguineensis.14822
Dalata.8770	Eguineensis.11789
Dalata.8771	Eguineensis.18881
Dalata.13307	Eguineensis.7356
Dalata.8774	Eguineensis.21308
Dalata.13306	Eguineensis.7359
Dalata.8777	Eguineensis.21301
Dalata.19088	Eguineensis.7362
Dalata.19085	Eguineensis.7367
Dalata.19084	Eguineensis.7368
Dalata.19082	Eguineensis.7373
Dalata.8787	Eguineensis.18943
Dalata.8789	Eguineensis.21295
Dalata.8790	Eguineensis.18945
Dalata.8791	Eguineensis.21293
Dalata.19075	Eguineensis.7382
Dalata.19076	Eguineensis.7384
Dalata.17594	Eguineensis.7385
Dalata.8795	Eguineensis.18908
Dalata.19069	Eguineensis.7387
Dalata.19068	Eguineensis.7388
Dalata.8799	Eguineensis.21054
Dalata.19067	Eguineensis.7389
Dalata.19066	Eguineensis.7391
Dalata.8807	Eguineensis.11762
Dalata.8809	Eguineensis.11760
Dalata.8811	Eguineensis.18859
Dalata.8812	Eguineensis.11808
Dalata.8813	Eguineensis.18857
Dalata.19062	Eguineensis.7400
Dalata.8815	Eguineensis.18850
Dalata.8816	Eguineensis.18851
Dalata.19060	Eguineensis.7402
Dalata.17030	Eguineensis.7404
Dalata.19059	Eguineensis.7405
Dalata.8818	Eguineensis.23008
Dalata.8820	Eguineensis.8019
Dalata.19058	Eguineensis.7407
Dalata.8822	Eguineensis.11811
Dalata.19057	Eguineensis.7408
Dalata.19054	Eguineensis.7410
Dalata.19053	Eguineensis.7411
Dalata.8828	Eguineensis.18849
Dalata.8829	Eguineensis.18845
Dalata.19052	Eguineensis.7412
Dalata.8832	Eguineensis.18843
Dalata.19050	Eguineensis.7413
Dalata.8833	Eguineensis.23337
Dalata.8836	Eguineensis.25124
Dalata.8837	Eguineensis.24364
Dalata.8840	Eguineensis.18823
Dalata.8842	Eguineensis.8733
Dalata.19027	Eguineensis.7420
Dalata.8848	Eguineensis.8729
Dalata.19026	Eguineensis.7424
Dalata.19024	Eguineensis.7427
Dalata.13175	Eguineensis.7429
Dalata.8858	Eguineensis.18815
Dalata.19021	Eguineensis.7431
Dalata.19020	Eguineensis.7433
Dalata.8868	Eguineensis.22514
Dalata.19015	Eguineensis.7439
Dalata.8871	Eguineensis.18814
Dalata.19014	Eguineensis.7440
Dalata.8873	Eguineensis.18813
Dalata.19013	Eguineensis.7441
Dalata.8874	Eguineensis.18812
Dalata.8875	Eguineensis.18811
Dalata.19008	Eguineensis.7444
Dalata.13316	Eguineensis.7447
Dalata.8879	Eguineensis.8721
Dalata.19007	Eguineensis.7448
Dalata.19006	Eguineensis.7449
Dalata.8883	Eguineensis.8712
Dalata.8885	Eguineensis.18802
Dalata.8886	Eguineensis.8911
Dalata.8891	Eguineensis.8924
Dalata.8892	Eguineensis.14025
Dalata.8893	Eguineensis.18790
Dalata.8894	Eguineensis.8695
Dalata.8895	Eguineensis.8696
Dalata.8896	Eguineensis.8701
Dalata.18996	Eguineensis.7461
Dalata.8899	Eguineensis.18784
Dalata.8900	Eguineensis.8925
Dalata.18994	Eguineensis.7462
Dalata.8901	Eguineensis.18998
Dalata.18993	Eguineensis.7463
Dalata.8908	Eguineensis.23455
Dalata.18992	Eguineensis.7464
Dalata.8910	Eguineensis.23330
Dalata.13321	Eguineensis.7465
Dalata.8912	Eguineensis.24201
Dalata.18991	Eguineensis.7466
Dalata.18989	Eguineensis.7468
Dalata.13322	Eguineensis.7472
Dalata.8923	Eguineensis.25422
Dalata.18980	Eguineensis.7475
Dalata.8924	Eguineensis.24991
Dalata.8925	Eguineensis.18987
Dalata.13329	Eguineensis.7476
Dalata.8926	Eguineensis.24590
Dalata.8927	Eguineensis.18986
Dalata.8928	Eguineensis.18985
Dalata.18979	Eguineensis.7480
Dalata.18977	Eguineensis.7483
Dalata.18975	Eguineensis.7485
Dalata.18974	Eguineensis.7486
Dalata.18973	Eguineensis.7487
Dalata.18972	Eguineensis.7488
Dalata.8938	Eguineensis.25342
Dalata.8939	Eguineensis.8803
Dalata.8941	Eguineensis.24839
Dalata.8942	Eguineensis.24838
Dalata.13335	Eguineensis.7492
Dalata.25118	Eguineensis.7493
Dalata.18955	Eguineensis.7507
Dalata.18953	Eguineensis.7508
Dalata.19104	Eguineensis.7509
Dalata.18945	Eguineensis.7510
Dalata.8962	Eguineensis.8819
Dalata.18939	Eguineensis.7518
Dalata.8976	Eguineensis.24671
Dalata.8980	Eguineensis.25480
Dalata.8981	Eguineensis.24016
Dalata.18932	Eguineensis.7523
Dalata.13365	Eguineensis.7524
Dalata.8983	Eguineensis.24017
Dalata.8985	Eguineensis.14499
Dalata.8986	Eguineensis.24996
Dalata.8987	Eguineensis.8832
Dalata.8996	Eguineensis.8837
Dalata.18927	Eguineensis.7536
Dalata.18919	Eguineensis.7555
Dalata.9016	Eguineensis.8834
Dalata.9017	Eguineensis.22265
Dalata.18918	Eguineensis.7557
Dalata.9019	Eguineensis.22266
Dalata.9020	Eguineensis.24618
Dalata.9021	Eguineensis.22268
Dalata.18900	Eguineensis.7566
Dalata.9026	Eguineensis.22270
Dalata.18896	Eguineensis.7570
Dalata.9033	Eguineensis.24874
Dalata.9035	Eguineensis.25055
Dalata.9038	Eguineensis.25394
Dalata.9040	Eguineensis.25481
Dalata.18888	Eguineensis.7583
Dalata.21041	Eguineensis.7586
Dalata.9055	Eguineensis.8863
Dalata.13405	Eguineensis.7589
Dalata.9056	Eguineensis.23615
Dalata.9057	Eguineensis.23616
Dalata.9058	Eguineensis.24250
Dalata.13424	Eguineensis.7593
Dalata.13423	Eguineensis.7594
Dalata.18880	Eguineensis.7595
Dalata.9065	Eguineensis.25783
Dalata.9067	Eguineensis.22290
Dalata.13416	Eguineensis.7602
Dalata.9070	Eguineensis.24561
Dalata.9072	Eguineensis.24591
Dalata.9075	Eguineensis.8915
Dalata.9076	Eguineensis.18967
Dalata.9077	Eguineensis.25156
Dalata.13411	Eguineensis.7610
Dalata.9080	Eguineensis.24630
Dalata.9081	Eguineensis.24194
Dalata.9082	Eguineensis.8947
Dalata.9083	Eguineensis.24400
Dalata.9084	Eguineensis.24142
Dalata.9085	Eguineensis.24601
Dalata.9086	Eguineensis.24043
Dalata.9087	Eguineensis.8950
Dalata.9088	Eguineensis.25432
Dalata.9089	Eguineensis.8956
Dalata.9090	Eguineensis.8957
Dalata.9091	Eguineensis.25173
Dalata.9095	Eguineensis.23098
Dalata.18865	Eguineensis.7620
Dalata.9658	Eguineensis.7621
Dalata.18863	Eguineensis.7622
Dalata.9099	Eguineensis.18800
Dalata.18862	Eguineensis.7623
Dalata.9100	Eguineensis.23097
Dalata.9102	Eguineensis.25088
Dalata.18860	Eguineensis.7629
Dalata.9104	Eguineensis.21989
Dalata.16478	Eguineensis.7631
Dalata.9105	Eguineensis.22442
Dalata.16468	Eguineensis.7640
Dalata.9117	Eguineensis.23933
Dalata.16462	Eguineensis.7642
Dalata.16458	Eguineensis.7647
Dalata.24172	Eguineensis.7648
Dalata.9122	Eguineensis.21982
Dalata.16455	Eguineensis.7651
Dalata.9123	Eguineensis.14482
Dalata.9125	Eguineensis.21980
Dalata.16453	Eguineensis.7654
Dalata.9126	Eguineensis.21995
Dalata.9127	Eguineensis.21997
Dalata.9128	Eguineensis.23551
Dalata.9129	Eguineensis.23549
Dalata.9130	Eguineensis.24726
Dalata.16443	Eguineensis.7660
Dalata.16442	Eguineensis.7661
Dalata.9132	Eguineensis.14474
Dalata.16441	Eguineensis.7662
Dalata.16440	Eguineensis.7663
Dalata.9136	Eguineensis.24793
Dalata.9137	Eguineensis.18556
Dalata.9142	Eguineensis.18557
Dalata.13568	Eguineensis.7664
Dalata.22859	Eguineensis.7665
Dalata.16435	Eguineensis.7666
Dalata.9144	Eguineensis.18552
Dalata.16432	Eguineensis.7668
Dalata.14361	Eguineensis.7669
Dalata.9149	Eguineensis.18548
Dalata.22858	Eguineensis.7671
Dalata.9151	Eguineensis.18546
Dalata.9153	Eguineensis.18545
Dalata.9154	Eguineensis.8385
Dalata.22880	Eguineensis.7674
Dalata.16428	Eguineensis.7675
Dalata.9160	Eguineensis.18540
Dalata.9161	Eguineensis.8379
Dalata.22885	Eguineensis.7679
Dalata.9163	Eguineensis.18537
Dalata.16423	Eguineensis.7682
Dalata.23221	Eguineensis.7683
Dalata.9166	Eguineensis.8375
Dalata.9168	Eguineensis.8373
Dalata.16420	Eguineensis.7684
Dalata.13582	Eguineensis.7685
Dalata.9171	Eguineensis.8372
Dalata.9172	Eguineensis.8370
Dalata.9173	Eguineensis.8368
Dalata.9175	Eguineensis.8366
Dalata.9176	Eguineensis.8365
Dalata.9177	Eguineensis.8364
Dalata.23226	Eguineensis.7694
Dalata.23227	Eguineensis.7695
Dalata.23229	Eguineensis.7697
Dalata.9182	Eguineensis.18526
Dalata.23231	Eguineensis.7700
Dalata.17196	Eguineensis.7701
Dalata.9185	Eguineensis.9024
Dalata.22891	Eguineensis.7705
Dalata.9187	Eguineensis.8351
Dalata.22892	Eguineensis.7706
Dalata.22893	Eguineensis.7707
Dalata.9188	Eguineensis.9038
Dalata.9189	Eguineensis.8350
Dalata.17478	Eguineensis.7710
Dalata.9191	Eguineensis.8346
Dalata.9192	Eguineensis.18513
Dalata.9193	Eguineensis.8345
Dalata.9194	Eguineensis.8343
Dalata.9195	Eguineensis.13008
Dalata.9196	Eguineensis.8338
Dalata.9197	Eguineensis.18510
Dalata.18483	Eguineensis.7721
Dalata.9199	Eguineensis.18509
Dalata.9200	Eguineensis.18506
Dalata.9201	Eguineensis.18504
Dalata.9202	Eguineensis.18503
Dalata.9203	Eguineensis.8324
Dalata.17497	Eguineensis.7727
