Dalata.17	Eguineensis.17323
Dalata.14341	Eguineensis.18648
Dalata.14344	Eguineensis.18641
Dalata.14349	Eguineensis.18630
Dalata.14353	Eguineensis.18623
Dalata.14354	Eguineensis.18620
Dalata.14430	Eguineensis.18919
Dalata.14433	Eguineensis.18934
Dalata.14445	Eguineensis.18892
Dalata.14450	Eguineensis.18893
Dalata.14453	Eguineensis.18895
Dalata.14454	Eguineensis.18904
Dalata.14463	Eguineensis.18869
Dalata.14464	Eguineensis.18870
Dalata.14466	Eguineensis.18863
Dalata.14473	Eguineensis.18862
Dalata.14512	Eguineensis.18884
Dalata.14514	Eguineensis.18885
Dalata.14515	Eguineensis.18888
Dalata.14537	Eguineensis.18860
Dalata.14545	Eguineensis.18861
Dalata.14552	Eguineensis.18855
Dalata.14554	Eguineensis.18844
Dalata.14557	Eguineensis.18842
Dalata.14558	Eguineensis.18840
Dalata.14562	Eguineensis.18839
Dalata.14572	Eguineensis.18824
Dalata.14575	Eguineensis.18821
Dalata.14584	Eguineensis.18808
Dalata.14585	Eguineensis.18809
Dalata.14598	Eguineensis.18792
Dalata.14606	Eguineensis.18788
Dalata.14684	Eguineensis.18553
Dalata.14687	Eguineensis.18551
Dalata.14695	Eguineensis.18543
Dalata.14701	Eguineensis.18536
Dalata.14702	Eguineensis.18538
Dalata.14714	Eguineensis.18521
Dalata.14717	Eguineensis.18518
Dalata.14720	Eguineensis.18514
Dalata.14749	Eguineensis.18486
Dalata.14764	Eguineensis.18468
Dalata.14767	Eguineensis.18446
Dalata.14801	Eguineensis.18425
Dalata.14803	Eguineensis.18427
Dalata.14806	Eguineensis.18432
Dalata.14811	Eguineensis.18436
Dalata.14813	Eguineensis.18437
Dalata.14814	Eguineensis.18439
Dalata.14820	Eguineensis.18415
Dalata.14825	Eguineensis.18407
Dalata.14836	Eguineensis.18390
Dalata.14840	Eguineensis.18385
Dalata.14843	Eguineensis.18382
Dalata.14851	Eguineensis.18374
Dalata.14857	Eguineensis.18367
Dalata.14863	Eguineensis.18364
Dalata.14866	Eguineensis.18359
Dalata.14867	Eguineensis.18354
Dalata.14868	Eguineensis.18353
Dalata.14889	Eguineensis.18193
Dalata.14915	Eguineensis.18215
Dalata.14952	Eguineensis.18234
Dalata.14973	Eguineensis.18243
Dalata.14974	Eguineensis.18242
Dalata.14983	Eguineensis.18255
Dalata.15013	Eguineensis.18276
Dalata.15021	Eguineensis.18288
Dalata.15026	Eguineensis.18291
Dalata.15027	Eguineensis.18292
Dalata.15028	Eguineensis.18293
Dalata.15033	Eguineensis.18300
Dalata.15051	Eguineensis.18317
Dalata.15053	Eguineensis.18319
Dalata.15057	Eguineensis.18324
Dalata.15067	Eguineensis.18337
Dalata.15068	Eguineensis.18338
Dalata.14395	Eguineensis.21307
Dalata.14410	Eguineensis.21283
Dalata.14411	Eguineensis.21282
Dalata.14435	Eguineensis.21309
Dalata.14438	Eguineensis.21298
Dalata.14447	Eguineensis.21277
Dalata.14455	Eguineensis.21290
Dalata.15889	Eguineensis.6132
Dalata.15907	Eguineensis.6147
Dalata.15914	Eguineensis.6154
Dalata.15929	Eguineensis.6113
Dalata.15930	Eguineensis.6112
Dalata.15931	Eguineensis.6179
Dalata.15940	Eguineensis.6160
Dalata.15941	Eguineensis.6181
Dalata.15950	Eguineensis.6200
Dalata.15975	Eguineensis.6212
Dalata.15978	Eguineensis.6227
Dalata.15979	Eguineensis.6230
Dalata.16020	Eguineensis.6263
Dalata.16021	Eguineensis.6265
Dalata.16026	Eguineensis.6273
Dalata.16027	Eguineensis.6274
Dalata.16029	Eguineensis.6275
Dalata.16039	Eguineensis.6287
Dalata.16041	Eguineensis.6302
Dalata.16044	Eguineensis.6309
Dalata.16050	Eguineensis.6321
Dalata.16051	Eguineensis.6324
Dalata.15588	Eguineensis.15361
Dalata.15598	Eguineensis.15296
Dalata.15617	Eguineensis.15381
Dalata.15619	Eguineensis.15382
Dalata.15679	Eguineensis.15383
Dalata.15681	Eguineensis.15332
Dalata.15689	Eguineensis.15387
Dalata.15711	Eguineensis.15337
Dalata.15879	Eguineensis.15378
Dalata.15909	Eguineensis.15398
Dalata.15910	Eguineensis.15399
Dalata.15916	Eguineensis.15400
Dalata.15920	Eguineensis.15341
Dalata.15921	Eguineensis.15340
Dalata.15926	Eguineensis.15339
Dalata.15947	Eguineensis.15319
Dalata.15955	Eguineensis.15317
Dalata.15969	Eguineensis.15312
Dalata.15971	Eguineensis.15310
Dalata.16006	Eguineensis.15303
Dalata.16009	Eguineensis.15298
Dalata.16014	Eguineensis.15289
Dalata.16015	Eguineensis.15288
Dalata.16031	Eguineensis.15260
Dalata.15123	Eguineensis.17355
Dalata.15124	Eguineensis.17354
Dalata.15125	Eguineensis.17353
Dalata.15127	Eguineensis.17352
Dalata.15130	Eguineensis.17391
Dalata.15139	Eguineensis.17373
Dalata.15142	Eguineensis.17368
Dalata.15143	Eguineensis.17367
Dalata.15156	Eguineensis.17326
Dalata.15159	Eguineensis.17331
Dalata.15165	Eguineensis.17348
Dalata.15182	Eguineensis.17390
Dalata.15196	Eguineensis.17403
Dalata.15201	Eguineensis.17412
Dalata.15203	Eguineensis.17416
Dalata.15206	Eguineensis.17417
Dalata.15211	Eguineensis.17425
Dalata.15216	Eguineensis.17432
Dalata.15218	Eguineensis.17433
Dalata.15221	Eguineensis.17434
Dalata.15254	Eguineensis.17442
Dalata.15255	Eguineensis.17441
Dalata.15257	Eguineensis.17440
Dalata.15258	Eguineensis.17438
Dalata.15293	Eguineensis.17449
Dalata.15297	Eguineensis.17452
Dalata.15300	Eguineensis.17458
Dalata.15309	Eguineensis.17486
Dalata.15310	Eguineensis.17485
Dalata.15312	Eguineensis.17480
Dalata.15315	Eguineensis.17477
Dalata.15316	Eguineensis.17470
Dalata.15317	Eguineensis.17469
Dalata.15322	Eguineensis.17464
Dalata.15325	Eguineensis.17492
Dalata.15326	Eguineensis.17493
Dalata.15328	Eguineensis.17499
Dalata.15330	Eguineensis.17576
Dalata.15335	Eguineensis.17579
Dalata.15336	Eguineensis.17580
Dalata.15337	Eguineensis.17581
Dalata.15343	Eguineensis.17592
Dalata.15346	Eguineensis.17590
Dalata.15360	Eguineensis.17603
Dalata.15133	Eguineensis.19293
Dalata.15137	Eguineensis.19298
Dalata.15141	Eguineensis.19308
Dalata.15144	Eguineensis.19314
Dalata.15146	Eguineensis.19316
Dalata.15191	Eguineensis.19289
Dalata.15193	Eguineensis.19282
Dalata.15195	Eguineensis.19285
Dalata.15198	Eguineensis.19280
Dalata.15207	Eguineensis.19271
Dalata.15208	Eguineensis.19270
Dalata.15209	Eguineensis.19269
Dalata.15220	Eguineensis.19258
Dalata.15224	Eguineensis.19221
Dalata.15226	Eguineensis.19223
Dalata.15236	Eguineensis.19236
Dalata.15238	Eguineensis.19238
Dalata.15242	Eguineensis.19242
Dalata.15244	Eguineensis.19244
Dalata.15249	Eguineensis.19251
Dalata.15262	Eguineensis.19193
Dalata.15270	Eguineensis.19208
Dalata.15271	Eguineensis.19209
Dalata.15272	Eguineensis.19211
Dalata.15273	Eguineensis.19212
Dalata.15274	Eguineensis.19214
Dalata.15299	Eguineensis.19177
Dalata.15301	Eguineensis.19175
Dalata.15332	Eguineensis.19128
Dalata.15362	Eguineensis.19082
Dalata.15365	Eguineensis.19080
Dalata.15366	Eguineensis.19079
Dalata.15367	Eguineensis.19077
Dalata.15368	Eguineensis.19076
Dalata.15370	Eguineensis.19074
Dalata.15371	Eguineensis.19072
Dalata.15374	Eguineensis.19069
Dalata.15381	Eguineensis.19056
Dalata.15390	Eguineensis.19137
Dalata.15393	Eguineensis.19141
Dalata.15414	Eguineensis.19166
Dalata.15419	Eguineensis.19091
Dalata.15425	Eguineensis.19095
Dalata.15426	Eguineensis.19096
Dalata.15432	Eguineensis.19112
Dalata.15364	Eguineensis.21477
Dalata.15372	Eguineensis.21484
Dalata.15375	Eguineensis.21486
Dalata.15376	Eguineensis.21487
Dalata.15378	Eguineensis.21490
Dalata.15380	Eguineensis.21502
Dalata.15529	Eguineensis.23122
Dalata.15530	Eguineensis.23121
Dalata.15532	Eguineensis.23120
Dalata.15533	Eguineensis.23119
Dalata.15535	Eguineensis.23117
Dalata.15508	Eguineensis.23505
Dalata.15510	Eguineensis.23507
Dalata.15538	Eguineensis.23511
Dalata.15539	Eguineensis.23510
Dalata.15542	Eguineensis.23508
Dalata.16707	Eguineensis.2736
Dalata.16719	Eguineensis.2750
Dalata.16720	Eguineensis.2751
Dalata.16721	Eguineensis.2752
Dalata.16724	Eguineensis.2757
Dalata.16726	Eguineensis.2767
Dalata.16730	Eguineensis.2772
Dalata.16732	Eguineensis.2774
Dalata.16734	Eguineensis.2778
Dalata.16736	Eguineensis.2779
Dalata.16739	Eguineensis.2678
Dalata.16740	Eguineensis.2679
Dalata.16750	Eguineensis.2671
Dalata.16753	Eguineensis.2659
Dalata.16757	Eguineensis.2652
Dalata.16759	Eguineensis.2649
Dalata.16765	Eguineensis.2642
Dalata.16767	Eguineensis.2636
Dalata.16769	Eguineensis.2633
Dalata.16770	Eguineensis.2640
Dalata.16771	Eguineensis.2630
Dalata.16773	Eguineensis.2626
Dalata.16775	Eguineensis.2625
Dalata.16782	Eguineensis.2611
Dalata.16786	Eguineensis.2616
Dalata.16791	Eguineensis.2608
Dalata.16792	Eguineensis.2603
Dalata.16800	Eguineensis.2594
Dalata.16803	Eguineensis.2590
Dalata.16804	Eguineensis.2589
Dalata.16805	Eguineensis.2588
Dalata.16808	Eguineensis.2581
Dalata.16811	Eguineensis.2579
Dalata.16812	Eguineensis.2574
Dalata.16813	Eguineensis.2572
Dalata.16815	Eguineensis.2570
Dalata.16824	Eguineensis.2554
Dalata.16826	Eguineensis.2550
Dalata.16829	Eguineensis.2546
Dalata.16832	Eguineensis.2538
Dalata.16835	Eguineensis.2537
Dalata.16842	Eguineensis.2513
Dalata.16855	Eguineensis.2487
Dalata.16856	Eguineensis.2489
Dalata.16858	Eguineensis.2444
Dalata.16868	Eguineensis.2461
Dalata.16869	Eguineensis.2462
Dalata.16877	Eguineensis.2467
Dalata.16881	Eguineensis.2492
Dalata.16882	Eguineensis.2440
Dalata.16885	Eguineensis.2435
Dalata.16888	Eguineensis.2427
Dalata.16889	Eguineensis.2426
Dalata.16891	Eguineensis.2421
Dalata.16895	Eguineensis.2417
Dalata.16898	Eguineensis.2410
Dalata.16903	Eguineensis.2409
Dalata.16905	Eguineensis.2405
Dalata.16906	Eguineensis.2404
Dalata.16907	Eguineensis.2403
Dalata.16910	Eguineensis.2400
Dalata.16911	Eguineensis.2399
Dalata.16918	Eguineensis.2387
Dalata.17443	Eguineensis.3872
Dalata.17456	Eguineensis.3845
Dalata.17463	Eguineensis.3834
Dalata.17466	Eguineensis.3827
Dalata.17467	Eguineensis.3826
Dalata.16061	Eguineensis.7835
Dalata.16064	Eguineensis.7839
Dalata.16065	Eguineensis.7840
Dalata.16083	Eguineensis.7866
Dalata.16087	Eguineensis.7867
Dalata.16119	Eguineensis.7831
Dalata.16123	Eguineensis.7815
Dalata.16125	Eguineensis.7807
Dalata.16127	Eguineensis.7799
Dalata.16132	Eguineensis.7797
Dalata.16133	Eguineensis.7796
Dalata.16135	Eguineensis.7793
Dalata.16136	Eguineensis.7787
Dalata.16139	Eguineensis.7784
Dalata.16145	Eguineensis.7762
Dalata.16147	Eguineensis.7754
Dalata.16150	Eguineensis.6945
Dalata.16153	Eguineensis.6931
Dalata.16157	Eguineensis.6923
Dalata.16160	Eguineensis.6920
Dalata.16178	Eguineensis.6902
Dalata.16199	Eguineensis.6808
Dalata.16202	Eguineensis.6801
Dalata.16203	Eguineensis.6799
Dalata.16204	Eguineensis.6797
Dalata.16218	Eguineensis.6758
Dalata.16219	Eguineensis.6760
Dalata.16220	Eguineensis.6762
Dalata.16221	Eguineensis.6756
Dalata.16226	Eguineensis.6829
Dalata.16230	Eguineensis.6839
Dalata.16240	Eguineensis.6858
Dalata.16242	Eguineensis.6859
Dalata.16244	Eguineensis.6862
Dalata.16247	Eguineensis.6869
Dalata.16250	Eguineensis.6802
Dalata.16252	Eguineensis.6878
Dalata.16274	Eguineensis.6890
Dalata.16277	Eguineensis.6886
Dalata.16279	Eguineensis.6880
Dalata.16280	Eguineensis.6879
Dalata.16297	Eguineensis.6702
Dalata.16299	Eguineensis.6701
Dalata.16302	Eguineensis.6694
Dalata.16321	Eguineensis.6750
Dalata.16322	Eguineensis.6749
Dalata.16324	Eguineensis.6739
Dalata.16325	Eguineensis.6734
Dalata.16327	Eguineensis.6755
Dalata.16354	Eguineensis.6686
Dalata.16356	Eguineensis.6683
Dalata.16358	Eguineensis.6681
Dalata.16363	Eguineensis.6677
Dalata.16366	Eguineensis.6673
Dalata.16377	Eguineensis.6609
Dalata.16381	Eguineensis.6614
Dalata.16385	Eguineensis.6619
Dalata.16386	Eguineensis.6622
Dalata.16387	Eguineensis.6625
Dalata.16400	Eguineensis.6660
Dalata.16410	Eguineensis.6657
Dalata.16390	Eguineensis.6379
Dalata.16401	Eguineensis.6382
Dalata.16404	Eguineensis.6380
Dalata.16405	Eguineensis.6378
Dalata.16407	Eguineensis.6371
Dalata.16408	Eguineensis.6370
Dalata.16420	Eguineensis.7684
Dalata.16423	Eguineensis.7682
Dalata.16428	Eguineensis.7675
Dalata.16432	Eguineensis.7668
Dalata.16435	Eguineensis.7666
Dalata.16440	Eguineensis.7663
Dalata.16441	Eguineensis.7662
Dalata.16442	Eguineensis.7661
Dalata.16443	Eguineensis.7660
Dalata.16453	Eguineensis.7654
Dalata.16455	Eguineensis.7651
Dalata.16458	Eguineensis.7647
Dalata.16462	Eguineensis.7642
Dalata.16468	Eguineensis.7640
Dalata.16478	Eguineensis.7631
Dalata.16488	Eguineensis.6444
Dalata.16489	Eguineensis.6446
Dalata.16490	Eguineensis.6447
Dalata.16498	Eguineensis.6454
Dalata.16500	Eguineensis.6453
Dalata.16521	Eguineensis.6475
Dalata.16523	Eguineensis.6476
Dalata.16526	Eguineensis.6477
Dalata.16527	Eguineensis.6480
Dalata.16536	Eguineensis.6488
Dalata.17134	Eguineensis.6575
Dalata.17154	Eguineensis.6520
Dalata.17159	Eguineensis.6526
Dalata.17160	Eguineensis.6529
Dalata.17166	Eguineensis.6544
Dalata.17167	Eguineensis.6543
Dalata.17249	Eguineensis.7049
Dalata.17250	Eguineensis.7047
Dalata.17252	Eguineensis.7044
Dalata.17255	Eguineensis.7036
Dalata.17259	Eguineensis.7031
Dalata.17260	Eguineensis.7029
Dalata.17271	Eguineensis.6991
Dalata.17272	Eguineensis.6989
Dalata.17275	Eguineensis.6986
Dalata.17277	Eguineensis.6984
Dalata.17280	Eguineensis.6978
Dalata.17281	Eguineensis.6979
Dalata.17283	Eguineensis.6975
Dalata.17285	Eguineensis.6969
Dalata.17287	Eguineensis.6971
Dalata.17290	Eguineensis.7010
Dalata.17356	Eguineensis.7115
Dalata.17362	Eguineensis.7108
Dalata.17375	Eguineensis.7087
Dalata.17376	Eguineensis.7085
Dalata.17379	Eguineensis.7074
Dalata.17380	Eguineensis.7072
Dalata.17385	Eguineensis.7066
Dalata.17478	Eguineensis.7710
Dalata.17483	Eguineensis.7748
Dalata.17486	Eguineensis.7747
Dalata.17489	Eguineensis.7745
Dalata.17493	Eguineensis.7743
Dalata.17494	Eguineensis.7740
Dalata.17497	Eguineensis.7727
Dalata.16985	Eguineensis.11746
Dalata.16989	Eguineensis.11743
Dalata.17010	Eguineensis.11737
Dalata.17022	Eguineensis.11705
Dalata.17027	Eguineensis.11714
Dalata.17029	Eguineensis.11725
Dalata.17039	Eguineensis.11684
Dalata.17041	Eguineensis.11682
Dalata.17057	Eguineensis.11647
Dalata.17068	Eguineensis.11643
Dalata.17097	Eguineensis.11596
Dalata.17105	Eguineensis.11608
Dalata.17112	Eguineensis.11603
Dalata.16843	Eguineensis.12334
Dalata.16870	Eguineensis.12364
Dalata.16871	Eguineensis.12362
Dalata.16880	Eguineensis.12345
Dalata.16883	Eguineensis.12373
Dalata.16897	Eguineensis.12388
Dalata.16908	Eguineensis.12379
Dalata.16977	Eguineensis.12317
Dalata.16979	Eguineensis.12313
Dalata.16982	Eguineensis.12305
Dalata.16986	Eguineensis.12302
Dalata.17023	Eguineensis.12289
Dalata.17040	Eguineensis.12280
Dalata.17042	Eguineensis.12269
Dalata.17044	Eguineensis.12268
Dalata.17049	Eguineensis.12265
Dalata.17053	Eguineensis.12251
Dalata.17054	Eguineensis.12250
Dalata.17055	Eguineensis.12245
Dalata.17067	Eguineensis.12236
Dalata.17071	Eguineensis.12241
Dalata.17082	Eguineensis.12223
Dalata.17083	Eguineensis.12222
Dalata.17087	Eguineensis.12214
Dalata.17100	Eguineensis.12210
Dalata.17108	Eguineensis.12206
Dalata.17111	Eguineensis.12204
Dalata.17136	Eguineensis.12175
Dalata.17142	Eguineensis.12180
Dalata.17093	Eguineensis.15018
Dalata.17120	Eguineensis.15009
Dalata.17123	Eguineensis.15008
Dalata.17125	Eguineensis.15002
Dalata.17130	Eguineensis.14965
Dalata.17131	Eguineensis.14967
Dalata.17140	Eguineensis.14980
Dalata.16052	Eguineensis.16275
Dalata.16053	Eguineensis.16273
Dalata.16060	Eguineensis.16271
Dalata.16062	Eguineensis.16265
Dalata.16063	Eguineensis.16264
Dalata.16067	Eguineensis.16256
Dalata.16091	Eguineensis.16242
Dalata.16110	Eguineensis.16229
Dalata.16112	Eguineensis.16225
Dalata.16128	Eguineensis.16202
Dalata.16134	Eguineensis.16200
Dalata.16137	Eguineensis.16198
Dalata.16138	Eguineensis.16196
Dalata.16208	Eguineensis.15456
Dalata.16214	Eguineensis.15463
Dalata.16231	Eguineensis.15478
Dalata.16232	Eguineensis.15480
Dalata.16239	Eguineensis.15486
Dalata.16243	Eguineensis.15489
Dalata.16270	Eguineensis.15520
Dalata.16424	Eguineensis.16132
Dalata.16425	Eguineensis.16129
Dalata.16433	Eguineensis.16125
Dalata.16436	Eguineensis.16123
Dalata.16444	Eguineensis.16118
Dalata.16446	Eguineensis.16116
Dalata.16454	Eguineensis.16112
Dalata.16461	Eguineensis.16109
Dalata.17251	Eguineensis.15700
Dalata.17254	Eguineensis.15695
Dalata.17257	Eguineensis.15693
Dalata.17263	Eguineensis.15684
Dalata.17268	Eguineensis.15675
Dalata.17276	Eguineensis.15667
Dalata.17279	Eguineensis.15663
Dalata.17282	Eguineensis.15659
Dalata.17284	Eguineensis.15661
Dalata.17286	Eguineensis.15652
Dalata.17288	Eguineensis.15650
Dalata.17344	Eguineensis.15762
Dalata.17346	Eguineensis.15756
Dalata.17347	Eguineensis.15755
Dalata.17358	Eguineensis.15744
Dalata.17359	Eguineensis.15743
Dalata.17361	Eguineensis.15740
Dalata.17364	Eguineensis.15739
Dalata.16427	Eguineensis.16712
Dalata.16434	Eguineensis.16723
Dalata.16445	Eguineensis.16738
Dalata.16447	Eguineensis.16740
Dalata.16465	Eguineensis.16757
Dalata.16467	Eguineensis.16760
Dalata.16477	Eguineensis.16767
Dalata.16507	Eguineensis.16786
Dalata.17557	Eguineensis.1801
Dalata.17558	Eguineensis.1802
Dalata.17559	Eguineensis.1803
Dalata.17562	Eguineensis.1806
Dalata.17563	Eguineensis.1810
Dalata.17564	Eguineensis.1811
Dalata.17565	Eguineensis.1813
Dalata.17566	Eguineensis.1814
Dalata.17568	Eguineensis.1818
Dalata.17576	Eguineensis.1829
Dalata.17581	Eguineensis.1834
Dalata.17613	Eguineensis.1867
Dalata.17615	Eguineensis.1874
Dalata.17621	Eguineensis.1875
Dalata.17624	Eguineensis.1881
Dalata.17625	Eguineensis.1883
Dalata.17627	Eguineensis.1885
Dalata.17628	Eguineensis.1886
Dalata.17631	Eguineensis.1893
Dalata.17633	Eguineensis.1896
Dalata.17636	Eguineensis.1902
Dalata.17657	Eguineensis.1905
Dalata.17664	Eguineensis.1921
Dalata.17665	Eguineensis.1916
Dalata.17666	Eguineensis.1915
Dalata.17670	Eguineensis.1913
Dalata.17674	Eguineensis.1907
Dalata.17791	Eguineensis.2028
Dalata.17812	Eguineensis.2046
Dalata.17814	Eguineensis.2050
Dalata.17816	Eguineensis.2053
Dalata.17818	Eguineensis.2054
Dalata.17825	Eguineensis.2071
Dalata.17830	Eguineensis.2077
Dalata.17831	Eguineensis.2078
Dalata.17839	Eguineensis.2086
Dalata.17845	Eguineensis.2095
Dalata.17853	Eguineensis.2106
Dalata.17859	Eguineensis.2116
Dalata.17872	Eguineensis.2136
Dalata.17873	Eguineensis.2137
Dalata.17874	Eguineensis.2138
Dalata.17876	Eguineensis.2139
Dalata.17878	Eguineensis.2140
Dalata.17880	Eguineensis.2141
Dalata.17883	Eguineensis.2144
Dalata.17884	Eguineensis.2145
Dalata.17889	Eguineensis.2149
Dalata.17893	Eguineensis.2227
Dalata.17899	Eguineensis.2233
Dalata.17901	Eguineensis.2235
Dalata.17912	Eguineensis.2260
Dalata.17915	Eguineensis.2262
Dalata.17922	Eguineensis.2269
Dalata.17926	Eguineensis.2291
Dalata.17936	Eguineensis.2297
Dalata.17945	Eguineensis.1939
Dalata.17949	Eguineensis.1937
Dalata.17950	Eguineensis.1936
Dalata.17952	Eguineensis.1935
Dalata.17975	Eguineensis.1976
Dalata.17980	Eguineensis.1969
Dalata.17984	Eguineensis.1987
Dalata.17986	Eguineensis.1992
Dalata.17990	Eguineensis.1525
Dalata.17999	Eguineensis.1516
Dalata.18000	Eguineensis.1513
Dalata.18004	Eguineensis.1506
Dalata.18005	Eguineensis.1505
Dalata.18015	Eguineensis.1500
Dalata.18016	Eguineensis.1499
Dalata.18019	Eguineensis.1480
Dalata.18022	Eguineensis.1478
Dalata.18031	Eguineensis.1476
Dalata.18032	Eguineensis.1473
Dalata.18036	Eguineensis.1471
Dalata.18037	Eguineensis.1470
Dalata.18039	Eguineensis.1468
Dalata.18060	Eguineensis.1721
Dalata.18088	Eguineensis.1722
Dalata.18090	Eguineensis.1723
Dalata.18091	Eguineensis.1724
Dalata.18093	Eguineensis.1725
Dalata.18097	Eguineensis.1726
Dalata.18098	Eguineensis.1728
Dalata.18099	Eguineensis.1729
Dalata.18105	Eguineensis.1734
Dalata.18108	Eguineensis.1737
Dalata.18111	Eguineensis.1746
Dalata.18121	Eguineensis.1750
Dalata.18149	Eguineensis.1762
Dalata.18156	Eguineensis.1773
Dalata.18160	Eguineensis.1780
Dalata.18164	Eguineensis.1781
Dalata.18166	Eguineensis.1784
Dalata.18172	Eguineensis.1785
Dalata.18175	Eguineensis.1786
Dalata.18176	Eguineensis.1787
Dalata.18177	Eguineensis.1788
Dalata.18179	Eguineensis.1793
Dalata.18188	Eguineensis.1800
Dalata.18191	Eguineensis.1798
Dalata.18192	Eguineensis.1796
Dalata.18301	Eguineensis.2014
Dalata.18302	Eguineensis.1995
Dalata.18303	Eguineensis.1996
Dalata.18304	Eguineensis.2000
Dalata.18305	Eguineensis.1999
Dalata.18306	Eguineensis.2001
Dalata.18307	Eguineensis.2002
Dalata.18310	Eguineensis.2010
Dalata.18314	Eguineensis.1697
Dalata.18315	Eguineensis.1691
Dalata.18317	Eguineensis.1688
Dalata.18328	Eguineensis.1676
Dalata.18338	Eguineensis.1670
Dalata.18348	Eguineensis.1655
Dalata.18352	Eguineensis.1651
Dalata.18353	Eguineensis.1650
Dalata.18360	Eguineensis.1634
Dalata.18361	Eguineensis.1635
Dalata.18364	Eguineensis.1633
Dalata.18368	Eguineensis.1639
Dalata.18369	Eguineensis.1643
Dalata.18379	Eguineensis.1631
Dalata.18381	Eguineensis.1628
Dalata.18382	Eguineensis.1627
Dalata.18384	Eguineensis.1621
Dalata.18385	Eguineensis.1620
Dalata.18386	Eguineensis.1619
Dalata.18387	Eguineensis.1616
Dalata.18398	Eguineensis.1609
Dalata.18400	Eguineensis.1606
Dalata.18405	Eguineensis.1603
Dalata.18408	Eguineensis.1602
Dalata.18410	Eguineensis.1600
Dalata.18413	Eguineensis.1597
Dalata.18420	Eguineensis.1585
Dalata.18423	Eguineensis.1584
Dalata.18427	Eguineensis.1578
Dalata.18439	Eguineensis.1565
Dalata.18450	Eguineensis.1557
Dalata.18451	Eguineensis.1556
Dalata.18454	Eguineensis.1553
Dalata.18456	Eguineensis.1550
Dalata.18458	Eguineensis.1548
Dalata.18459	Eguineensis.1547
Dalata.18463	Eguineensis.1543
Dalata.18466	Eguineensis.1539
Dalata.18467	Eguineensis.1535
Dalata.18468	Eguineensis.1534
Dalata.18477	Eguineensis.1527
Dalata.18496	Eguineensis.1449
Dalata.18499	Eguineensis.1444
Dalata.18506	Eguineensis.1434
Dalata.18509	Eguineensis.1432
Dalata.18514	Eguineensis.1425
Dalata.18515	Eguineensis.1426
Dalata.18519	Eguineensis.1415
Dalata.18524	Eguineensis.1411
Dalata.18529	Eguineensis.1405
Dalata.18535	Eguineensis.1402
Dalata.18537	Eguineensis.1401
