Dalata.4	Dzingiberensis.15593
Dalata.12553	Dzingiberensis.10110
Dalata.12553	Dzingiberensis.10111
Dalata.12554	Dzingiberensis.10112
Dalata.12555	Dzingiberensis.10113
Dalata.12558	Dzingiberensis.10108
Dalata.12560	Dzingiberensis.10107
Dalata.12561	Dzingiberensis.10106
Dalata.12562	Dzingiberensis.10105
Dalata.12563	Dzingiberensis.10099
Dalata.12564	Dzingiberensis.10100
Dalata.12565	Dzingiberensis.10101
Dalata.12566	Dzingiberensis.10102
Dalata.12567	Dzingiberensis.10103
Dalata.12568	Dzingiberensis.10104
Dalata.12569	Dzingiberensis.10098
Dalata.12579	Dzingiberensis.10096
Dalata.12579	Dzingiberensis.10097
Dalata.12580	Dzingiberensis.10095
Dalata.12581	Dzingiberensis.10094
Dalata.12582	Dzingiberensis.10093
Dalata.12583	Dzingiberensis.10092
Dalata.12585	Dzingiberensis.10090
Dalata.12586	Dzingiberensis.10089
Dalata.12588	Dzingiberensis.10087
Dalata.12589	Dzingiberensis.10086
Dalata.12590	Dzingiberensis.10085
Dalata.12591	Dzingiberensis.10084
Dalata.12592	Dzingiberensis.10082
Dalata.12593	Dzingiberensis.10081
Dalata.12594	Dzingiberensis.10080
Dalata.12595	Dzingiberensis.10079
Dalata.12596	Dzingiberensis.10078
Dalata.12597	Dzingiberensis.10077
Dalata.12599	Dzingiberensis.10076
Dalata.12600	Dzingiberensis.10075
Dalata.12601	Dzingiberensis.10073
Dalata.12603	Dzingiberensis.10071
Dalata.12604	Dzingiberensis.10070
Dalata.12605	Dzingiberensis.10069
Dalata.12606	Dzingiberensis.10068
Dalata.12607	Dzingiberensis.10067
Dalata.12608	Dzingiberensis.10066
Dalata.12610	Dzingiberensis.10064
Dalata.12611	Dzingiberensis.10063
Dalata.12612	Dzingiberensis.10062
Dalata.12613	Dzingiberensis.10060
Dalata.12614	Dzingiberensis.10059
Dalata.12615	Dzingiberensis.10058
Dalata.12617	Dzingiberensis.10055
Dalata.12618	Dzingiberensis.10056
Dalata.12620	Dzingiberensis.10054
Dalata.12621	Dzingiberensis.10053
Dalata.12622	Dzingiberensis.10052
Dalata.12625	Dzingiberensis.10051
Dalata.12626	Dzingiberensis.10050
Dalata.12627	Dzingiberensis.10049
Dalata.12628	Dzingiberensis.10047
Dalata.12632	Dzingiberensis.10041
Dalata.12633	Dzingiberensis.10040
Dalata.12636	Dzingiberensis.10037
Dalata.12637	Dzingiberensis.10036
Dalata.12638	Dzingiberensis.10034
Dalata.12639	Dzingiberensis.10033
Dalata.12640	Dzingiberensis.10032
Dalata.12642	Dzingiberensis.10031
Dalata.12643	Dzingiberensis.10030
Dalata.12644	Dzingiberensis.10029
Dalata.12645	Dzingiberensis.10028
Dalata.12646	Dzingiberensis.10003
Dalata.12647	Dzingiberensis.10002
Dalata.12648	Dzingiberensis.10001
Dalata.12651	Dzingiberensis.9998
Dalata.12652	Dzingiberensis.9970
Dalata.12653	Dzingiberensis.9971
Dalata.12654	Dzingiberensis.9972
Dalata.12655	Dzingiberensis.9973
Dalata.12657	Dzingiberensis.9974
Dalata.12659	Dzingiberensis.9976
Dalata.12660	Dzingiberensis.9977
Dalata.12661	Dzingiberensis.9978
Dalata.12662	Dzingiberensis.9979
Dalata.12663	Dzingiberensis.9980
Dalata.12665	Dzingiberensis.9982
Dalata.12665	Dzingiberensis.9983
Dalata.12669	Dzingiberensis.9986
Dalata.12670	Dzingiberensis.9991
Dalata.12671	Dzingiberensis.9990
Dalata.12672	Dzingiberensis.9989
Dalata.12673	Dzingiberensis.9988
Dalata.12674	Dzingiberensis.9987
Dalata.12675	Dzingiberensis.9992
Dalata.12676	Dzingiberensis.9993
Dalata.12677	Dzingiberensis.9994
Dalata.12678	Dzingiberensis.9996
Dalata.12680	Dzingiberensis.9969
Dalata.12682	Dzingiberensis.9966
Dalata.12683	Dzingiberensis.9965
Dalata.12684	Dzingiberensis.9963
Dalata.12685	Dzingiberensis.9962
Dalata.12686	Dzingiberensis.9961
Dalata.12687	Dzingiberensis.9959
Dalata.12688	Dzingiberensis.9958
Dalata.12689	Dzingiberensis.9957
Dalata.12690	Dzingiberensis.9956
Dalata.12691	Dzingiberensis.9955
Dalata.12692	Dzingiberensis.9954
Dalata.12699	Dzingiberensis.9947
Dalata.12701	Dzingiberensis.9950
Dalata.12701	Dzingiberensis.9951
Dalata.12701	Dzingiberensis.9949
Dalata.12702	Dzingiberensis.9946
Dalata.12703	Dzingiberensis.9943
Dalata.12704	Dzingiberensis.9942
Dalata.12705	Dzingiberensis.9941
Dalata.12706	Dzingiberensis.9889
Dalata.12706	Dzingiberensis.9890
Dalata.12707	Dzingiberensis.9891
Dalata.12708	Dzingiberensis.9892
Dalata.12714	Dzingiberensis.9893
Dalata.12716	Dzingiberensis.9896
Dalata.12718	Dzingiberensis.9897
Dalata.12719	Dzingiberensis.9898
Dalata.12720	Dzingiberensis.9899
Dalata.12721	Dzingiberensis.9900
Dalata.12722	Dzingiberensis.9901
Dalata.12724	Dzingiberensis.9902
Dalata.12724	Dzingiberensis.9903
Dalata.12729	Dzingiberensis.9905
Dalata.12734	Dzingiberensis.9911
Dalata.12735	Dzingiberensis.9912
Dalata.12736	Dzingiberensis.9913
Dalata.12736	Dzingiberensis.9914
Dalata.12737	Dzingiberensis.9916
Dalata.12738	Dzingiberensis.9918
Dalata.12739	Dzingiberensis.9919
Dalata.12740	Dzingiberensis.9920
Dalata.12741	Dzingiberensis.9921
Dalata.12742	Dzingiberensis.9922
Dalata.12744	Dzingiberensis.9928
Dalata.12747	Dzingiberensis.9932
Dalata.12748	Dzingiberensis.9933
Dalata.12749	Dzingiberensis.9934
Dalata.12750	Dzingiberensis.9886
Dalata.12751	Dzingiberensis.9887
Dalata.12752	Dzingiberensis.9888
Dalata.12753	Dzingiberensis.9885
Dalata.12754	Dzingiberensis.9884
Dalata.12756	Dzingiberensis.9883
Dalata.12757	Dzingiberensis.9882
Dalata.12758	Dzingiberensis.9881
Dalata.12759	Dzingiberensis.9880
Dalata.12760	Dzingiberensis.9879
Dalata.12761	Dzingiberensis.9878
Dalata.12762	Dzingiberensis.9877
Dalata.12763	Dzingiberensis.9876
Dalata.12764	Dzingiberensis.9875
Dalata.12765	Dzingiberensis.9874
Dalata.12766	Dzingiberensis.9873
Dalata.12767	Dzingiberensis.9872
Dalata.12768	Dzingiberensis.9871
Dalata.12770	Dzingiberensis.9870
Dalata.12771	Dzingiberensis.9869
Dalata.12772	Dzingiberensis.9868
Dalata.12774	Dzingiberensis.9867
Dalata.12776	Dzingiberensis.9865
Dalata.12778	Dzingiberensis.9862
Dalata.12779	Dzingiberensis.9861
Dalata.12780	Dzingiberensis.9860
Dalata.12781	Dzingiberensis.9859
Dalata.12782	Dzingiberensis.9858
Dalata.12783	Dzingiberensis.9857
Dalata.12784	Dzingiberensis.9856
Dalata.12785	Dzingiberensis.9855
Dalata.12788	Dzingiberensis.9854
Dalata.12789	Dzingiberensis.9853
Dalata.12791	Dzingiberensis.9851
Dalata.12792	Dzingiberensis.9850
Dalata.12793	Dzingiberensis.9849
Dalata.12794	Dzingiberensis.9847
Dalata.12797	Dzingiberensis.9844
Dalata.12798	Dzingiberensis.9843
Dalata.12799	Dzingiberensis.9842
Dalata.12800	Dzingiberensis.9841
Dalata.12802	Dzingiberensis.9839
Dalata.12803	Dzingiberensis.9838
Dalata.12804	Dzingiberensis.9837
Dalata.12806	Dzingiberensis.9835
Dalata.12806	Dzingiberensis.9836
Dalata.12810	Dzingiberensis.9831
Dalata.12811	Dzingiberensis.9830
Dalata.12812	Dzingiberensis.9829
Dalata.12813	Dzingiberensis.9828
Dalata.12814	Dzingiberensis.9827
Dalata.12815	Dzingiberensis.9826
Dalata.12816	Dzingiberensis.9825
Dalata.12817	Dzingiberensis.9824
Dalata.12818	Dzingiberensis.9823
Dalata.12819	Dzingiberensis.9822
Dalata.12820	Dzingiberensis.9821
Dalata.12821	Dzingiberensis.9820
Dalata.12822	Dzingiberensis.9819
Dalata.12823	Dzingiberensis.9818
Dalata.12824	Dzingiberensis.9817
Dalata.12826	Dzingiberensis.9816
Dalata.12830	Dzingiberensis.9814
Dalata.12831	Dzingiberensis.9813
Dalata.12832	Dzingiberensis.9811
Dalata.12833	Dzingiberensis.9809
Dalata.12834	Dzingiberensis.9807
Dalata.12835	Dzingiberensis.9806
Dalata.12836	Dzingiberensis.9805
Dalata.12837	Dzingiberensis.9804
Dalata.12838	Dzingiberensis.9803
Dalata.12839	Dzingiberensis.9801
Dalata.12840	Dzingiberensis.9800
Dalata.12841	Dzingiberensis.9799
Dalata.12842	Dzingiberensis.9798
Dalata.12844	Dzingiberensis.9797
Dalata.12845	Dzingiberensis.9796
Dalata.12846	Dzingiberensis.9795
Dalata.12847	Dzingiberensis.9794
Dalata.12848	Dzingiberensis.9793
Dalata.12849	Dzingiberensis.9792
Dalata.12850	Dzingiberensis.9791
Dalata.12851	Dzingiberensis.9788
Dalata.12852	Dzingiberensis.9786
Dalata.12853	Dzingiberensis.9787
Dalata.12854	Dzingiberensis.9785
Dalata.12855	Dzingiberensis.9784
Dalata.12856	Dzingiberensis.9783
Dalata.12857	Dzingiberensis.9782
Dalata.12858	Dzingiberensis.9781
Dalata.12859	Dzingiberensis.9780
Dalata.12860	Dzingiberensis.9779
Dalata.12861	Dzingiberensis.9777
Dalata.12863	Dzingiberensis.9775
Dalata.12864	Dzingiberensis.9774
Dalata.12865	Dzingiberensis.9773
Dalata.12867	Dzingiberensis.9771
Dalata.12868	Dzingiberensis.9770
Dalata.12869	Dzingiberensis.9769
Dalata.12870	Dzingiberensis.9768
Dalata.12871	Dzingiberensis.9767
Dalata.12874	Dzingiberensis.9762
Dalata.12875	Dzingiberensis.9764
Dalata.12877	Dzingiberensis.9761
Dalata.12878	Dzingiberensis.9760
Dalata.12880	Dzingiberensis.9758
Dalata.12881	Dzingiberensis.9757
Dalata.12882	Dzingiberensis.9756
Dalata.12883	Dzingiberensis.9755
Dalata.12884	Dzingiberensis.9754
Dalata.12885	Dzingiberensis.9753
Dalata.12886	Dzingiberensis.9752
Dalata.12887	Dzingiberensis.9751
Dalata.12888	Dzingiberensis.9750
Dalata.12889	Dzingiberensis.9749
Dalata.12890	Dzingiberensis.9748
Dalata.12891	Dzingiberensis.9747
Dalata.12892	Dzingiberensis.9746
Dalata.12893	Dzingiberensis.9745
Dalata.12895	Dzingiberensis.9743
Dalata.12896	Dzingiberensis.9742
Dalata.12897	Dzingiberensis.9741
Dalata.12898	Dzingiberensis.9740
Dalata.12906	Dzingiberensis.9739
Dalata.12914	Dzingiberensis.9728
Dalata.12914	Dzingiberensis.9730
Dalata.12914	Dzingiberensis.9735
Dalata.12916	Dzingiberensis.9724
Dalata.12918	Dzingiberensis.9721
Dalata.12919	Dzingiberensis.9720
Dalata.12921	Dzingiberensis.9719
Dalata.12922	Dzingiberensis.9706
Dalata.12923	Dzingiberensis.9718
Dalata.12924	Dzingiberensis.9717
Dalata.12925	Dzingiberensis.9716
Dalata.12926	Dzingiberensis.9715
Dalata.12928	Dzingiberensis.9714
Dalata.12929	Dzingiberensis.9713
Dalata.12930	Dzingiberensis.9712
Dalata.12931	Dzingiberensis.9711
Dalata.12933	Dzingiberensis.9710
Dalata.12934	Dzingiberensis.9709
Dalata.12935	Dzingiberensis.9708
Dalata.12936	Dzingiberensis.9705
Dalata.12937	Dzingiberensis.9704
Dalata.12938	Dzingiberensis.9703
Dalata.12939	Dzingiberensis.9701
Dalata.12940	Dzingiberensis.9700
Dalata.12942	Dzingiberensis.9698
Dalata.12943	Dzingiberensis.9697
Dalata.12949	Dzingiberensis.9696
Dalata.12950	Dzingiberensis.9694
Dalata.12951	Dzingiberensis.9693
Dalata.12952	Dzingiberensis.9692
Dalata.12953	Dzingiberensis.9691
Dalata.12954	Dzingiberensis.9690
Dalata.12955	Dzingiberensis.9689
Dalata.12961	Dzingiberensis.9688
Dalata.12962	Dzingiberensis.9687
Dalata.12965	Dzingiberensis.9686
Dalata.12966	Dzingiberensis.9685
Dalata.12970	Dzingiberensis.9682
Dalata.12971	Dzingiberensis.9681
Dalata.12972	Dzingiberensis.9680
Dalata.12974	Dzingiberensis.9678
Dalata.12975	Dzingiberensis.9675
Dalata.12977	Dzingiberensis.9673
Dalata.12978	Dzingiberensis.9672
Dalata.12980	Dzingiberensis.9670
Dalata.12981	Dzingiberensis.9669
Dalata.12982	Dzingiberensis.9668
Dalata.12983	Dzingiberensis.9667
Dalata.12984	Dzingiberensis.9666
Dalata.12985	Dzingiberensis.9665
Dalata.12986	Dzingiberensis.9663
Dalata.12987	Dzingiberensis.9662
Dalata.12988	Dzingiberensis.9661
Dalata.12989	Dzingiberensis.9660
Dalata.12990	Dzingiberensis.9659
Dalata.12992	Dzingiberensis.9657
Dalata.12994	Dzingiberensis.9655
Dalata.12995	Dzingiberensis.9650
Dalata.12996	Dzingiberensis.9653
Dalata.12997	Dzingiberensis.9654
Dalata.13001	Dzingiberensis.9644
Dalata.13002	Dzingiberensis.9643
Dalata.13003	Dzingiberensis.9642
Dalata.13004	Dzingiberensis.9641
Dalata.13005	Dzingiberensis.9640
Dalata.13006	Dzingiberensis.9639
Dalata.13007	Dzingiberensis.9638
Dalata.13008	Dzingiberensis.9637
Dalata.13009	Dzingiberensis.9636
Dalata.13010	Dzingiberensis.9635
Dalata.13011	Dzingiberensis.9634
Dalata.13012	Dzingiberensis.9633
Dalata.13014	Dzingiberensis.9632
Dalata.13015	Dzingiberensis.9631
Dalata.13016	Dzingiberensis.9630
Dalata.13017	Dzingiberensis.9629
Dalata.13018	Dzingiberensis.9628
Dalata.13019	Dzingiberensis.9627
Dalata.13020	Dzingiberensis.9626
Dalata.13023	Dzingiberensis.9623
Dalata.13025	Dzingiberensis.9621
Dalata.13026	Dzingiberensis.9620
Dalata.13029	Dzingiberensis.9617
Dalata.13031	Dzingiberensis.9616
Dalata.13032	Dzingiberensis.9615
Dalata.13033	Dzingiberensis.9614
Dalata.13034	Dzingiberensis.9613
Dalata.13035	Dzingiberensis.9603
Dalata.13036	Dzingiberensis.9604
Dalata.13037	Dzingiberensis.9605
Dalata.13039	Dzingiberensis.9607
Dalata.13040	Dzingiberensis.9608
Dalata.13042	Dzingiberensis.9609
Dalata.13043	Dzingiberensis.9610
Dalata.13044	Dzingiberensis.9611
Dalata.13045	Dzingiberensis.9612
Dalata.13046	Dzingiberensis.9602
Dalata.13047	Dzingiberensis.9599
Dalata.13049	Dzingiberensis.9597
Dalata.13050	Dzingiberensis.9598
Dalata.13051	Dzingiberensis.9595
Dalata.13052	Dzingiberensis.9594
Dalata.13053	Dzingiberensis.9593
Dalata.13054	Dzingiberensis.9592
Dalata.13055	Dzingiberensis.9591
Dalata.13057	Dzingiberensis.9588
Dalata.13059	Dzingiberensis.9587
Dalata.13060	Dzingiberensis.9589
Dalata.13063	Dzingiberensis.9585
Dalata.13065	Dzingiberensis.9583
Dalata.13066	Dzingiberensis.9582
Dalata.13067	Dzingiberensis.9581
Dalata.13069	Dzingiberensis.9579
Dalata.13074	Dzingiberensis.9573
Dalata.13075	Dzingiberensis.9576
Dalata.13076	Dzingiberensis.9572
Dalata.13077	Dzingiberensis.9571
Dalata.13079	Dzingiberensis.9569
Dalata.13081	Dzingiberensis.9567
Dalata.13082	Dzingiberensis.9566
Dalata.13085	Dzingiberensis.9563
Dalata.13086	Dzingiberensis.9561
Dalata.13086	Dzingiberensis.9562
Dalata.13087	Dzingiberensis.9560
Dalata.13088	Dzingiberensis.9559
Dalata.13089	Dzingiberensis.9558
Dalata.13090	Dzingiberensis.9557
Dalata.13091	Dzingiberensis.9555
Dalata.13092	Dzingiberensis.9554
Dalata.13093	Dzingiberensis.9553
Dalata.13094	Dzingiberensis.9551
Dalata.13094	Dzingiberensis.9552
Dalata.14026	Dzingiberensis.12181
Dalata.14027	Dzingiberensis.12182
Dalata.14028	Dzingiberensis.12183
Dalata.14029	Dzingiberensis.12184
Dalata.14030	Dzingiberensis.12185
Dalata.14031	Dzingiberensis.12186
Dalata.14032	Dzingiberensis.12187
Dalata.14033	Dzingiberensis.12188
Dalata.14034	Dzingiberensis.12189
Dalata.14035	Dzingiberensis.12212
Dalata.14036	Dzingiberensis.12211
Dalata.14037	Dzingiberensis.12210
Dalata.14038	Dzingiberensis.12209
Dalata.14039	Dzingiberensis.12208
Dalata.14040	Dzingiberensis.12207
Dalata.14041	Dzingiberensis.12206
Dalata.14042	Dzingiberensis.12205
Dalata.14043	Dzingiberensis.12204
Dalata.14044	Dzingiberensis.12203
Dalata.14045	Dzingiberensis.12202
Dalata.14046	Dzingiberensis.12201
Dalata.14047	Dzingiberensis.12200
Dalata.14048	Dzingiberensis.12199
Dalata.14049	Dzingiberensis.12198
Dalata.14050	Dzingiberensis.12197
Dalata.14051	Dzingiberensis.12196
Dalata.14052	Dzingiberensis.12194
Dalata.14053	Dzingiberensis.12195
Dalata.14054	Dzingiberensis.12213
Dalata.14055	Dzingiberensis.12215
Dalata.14056	Dzingiberensis.12216
Dalata.14057	Dzingiberensis.12217
Dalata.14058	Dzingiberensis.12218
Dalata.14059	Dzingiberensis.12219
Dalata.14060	Dzingiberensis.12220
Dalata.14061	Dzingiberensis.12221
Dalata.14062	Dzingiberensis.12224
Dalata.14063	Dzingiberensis.12225
Dalata.14064	Dzingiberensis.12226
Dalata.14065	Dzingiberensis.12227
Dalata.14068	Dzingiberensis.12228
Dalata.14069	Dzingiberensis.12229
Dalata.14070	Dzingiberensis.12230
Dalata.14071	Dzingiberensis.12231
Dalata.14072	Dzingiberensis.12232
Dalata.14074	Dzingiberensis.12234
Dalata.14077	Dzingiberensis.12235
Dalata.14079	Dzingiberensis.12237
Dalata.14080	Dzingiberensis.12238
Dalata.14081	Dzingiberensis.12239
Dalata.14082	Dzingiberensis.12240
Dalata.14083	Dzingiberensis.12241
Dalata.14084	Dzingiberensis.12242
Dalata.14085	Dzingiberensis.12243
Dalata.14086	Dzingiberensis.12244
Dalata.14087	Dzingiberensis.12245
Dalata.14088	Dzingiberensis.12246
Dalata.14089	Dzingiberensis.12247
Dalata.14091	Dzingiberensis.12249
Dalata.14092	Dzingiberensis.12250
Dalata.14093	Dzingiberensis.12251
Dalata.14094	Dzingiberensis.12255
Dalata.14096	Dzingiberensis.12256
Dalata.14097	Dzingiberensis.12254
Dalata.14099	Dzingiberensis.12258
Dalata.14101	Dzingiberensis.12259
Dalata.14102	Dzingiberensis.12260
Dalata.14103	Dzingiberensis.12261
Dalata.14104	Dzingiberensis.12262
Dalata.14105	Dzingiberensis.12263
Dalata.14106	Dzingiberensis.12264
Dalata.14107	Dzingiberensis.12265
Dalata.14108	Dzingiberensis.12266
Dalata.14111	Dzingiberensis.12268
Dalata.14112	Dzingiberensis.12269
Dalata.14114	Dzingiberensis.12272
Dalata.14115	Dzingiberensis.12273
Dalata.14116	Dzingiberensis.12274
Dalata.14117	Dzingiberensis.12275
Dalata.14118	Dzingiberensis.12276
Dalata.14119	Dzingiberensis.12277
Dalata.14120	Dzingiberensis.12278
Dalata.14122	Dzingiberensis.12280
Dalata.14123	Dzingiberensis.12282
Dalata.14127	Dzingiberensis.12283
Dalata.14128	Dzingiberensis.12284
Dalata.14129	Dzingiberensis.12285
Dalata.14130	Dzingiberensis.12286
Dalata.14131	Dzingiberensis.12287
Dalata.14133	Dzingiberensis.12290
Dalata.14137	Dzingiberensis.12291
Dalata.14139	Dzingiberensis.12292
Dalata.14140	Dzingiberensis.12295
Dalata.14142	Dzingiberensis.12296
Dalata.13106	Dzingiberensis.18038
Dalata.13126	Dzingiberensis.18072
Dalata.13129	Dzingiberensis.18069
Dalata.13130	Dzingiberensis.18068
Dalata.13131	Dzingiberensis.18050
Dalata.13132	Dzingiberensis.18049
Dalata.13133	Dzingiberensis.18047
Dalata.13134	Dzingiberensis.18046
Dalata.13135	Dzingiberensis.18045
Dalata.13136	Dzingiberensis.18043
Dalata.13137	Dzingiberensis.18042
Dalata.13138	Dzingiberensis.18041
Dalata.13139	Dzingiberensis.18039
Dalata.13139	Dzingiberensis.18040
Dalata.13140	Dzingiberensis.18036
Dalata.13141	Dzingiberensis.18032
Dalata.13142	Dzingiberensis.18030
Dalata.13143	Dzingiberensis.18028
Dalata.13144	Dzingiberensis.18029
Dalata.13146	Dzingiberensis.18027
Dalata.13147	Dzingiberensis.18026
Dalata.13149	Dzingiberensis.18024
Dalata.13150	Dzingiberensis.18023
Dalata.13151	Dzingiberensis.18021
Dalata.13152	Dzingiberensis.18020
Dalata.13153	Dzingiberensis.18006
Dalata.13154	Dzingiberensis.18002
Dalata.13155	Dzingiberensis.18001
Dalata.13156	Dzingiberensis.18000
Dalata.13157	Dzingiberensis.17999
Dalata.13158	Dzingiberensis.17964
Dalata.13176	Dzingiberensis.17962
Dalata.13177	Dzingiberensis.17960
Dalata.13177	Dzingiberensis.17961
Dalata.13179	Dzingiberensis.17955
Dalata.13179	Dzingiberensis.17956
Dalata.13180	Dzingiberensis.17954
Dalata.13181	Dzingiberensis.17953
Dalata.13182	Dzingiberensis.17952
Dalata.13185	Dzingiberensis.17950
Dalata.13187	Dzingiberensis.17948
Dalata.13188	Dzingiberensis.17947
Dalata.13189	Dzingiberensis.17946
Dalata.13191	Dzingiberensis.17944
Dalata.13195	Dzingiberensis.17940
Dalata.13195	Dzingiberensis.17941
Dalata.13198	Dzingiberensis.17939
Dalata.13199	Dzingiberensis.17938
Dalata.13200	Dzingiberensis.17937
Dalata.13202	Dzingiberensis.17863
Dalata.13203	Dzingiberensis.17865
Dalata.13205	Dzingiberensis.17867
Dalata.13206	Dzingiberensis.17868
Dalata.13207	Dzingiberensis.17869
Dalata.13208	Dzingiberensis.17870
Dalata.13211	Dzingiberensis.17871
Dalata.13212	Dzingiberensis.17872
Dalata.13213	Dzingiberensis.17873
Dalata.13215	Dzingiberensis.17874
Dalata.13216	Dzingiberensis.17875
Dalata.13217	Dzingiberensis.17876
Dalata.13218	Dzingiberensis.17877
Dalata.13219	Dzingiberensis.17878
Dalata.13221	Dzingiberensis.17880
Dalata.13222	Dzingiberensis.17881
Dalata.13225	Dzingiberensis.17882
Dalata.13226	Dzingiberensis.17883
Dalata.13228	Dzingiberensis.17886
Dalata.13230	Dzingiberensis.17888
Dalata.13232	Dzingiberensis.17889
Dalata.13233	Dzingiberensis.17890
Dalata.13234	Dzingiberensis.17891
Dalata.13235	Dzingiberensis.17892
Dalata.13236	Dzingiberensis.17893
Dalata.13238	Dzingiberensis.17894
Dalata.13239	Dzingiberensis.17895
Dalata.13240	Dzingiberensis.17896
Dalata.13241	Dzingiberensis.17897
Dalata.13242	Dzingiberensis.17898
Dalata.13244	Dzingiberensis.17903
Dalata.13247	Dzingiberensis.17908
Dalata.13248	Dzingiberensis.17905
Dalata.13249	Dzingiberensis.17906
Dalata.13250	Dzingiberensis.17907
Dalata.13252	Dzingiberensis.17911
Dalata.13253	Dzingiberensis.17912
Dalata.13254	Dzingiberensis.17913
Dalata.13256	Dzingiberensis.17915
Dalata.13258	Dzingiberensis.17916
Dalata.13259	Dzingiberensis.17917
Dalata.13260	Dzingiberensis.17918
Dalata.13261	Dzingiberensis.17920
Dalata.13262	Dzingiberensis.17922
Dalata.13263	Dzingiberensis.17923
Dalata.13264	Dzingiberensis.17924
Dalata.13265	Dzingiberensis.17925
Dalata.13266	Dzingiberensis.17926
Dalata.13267	Dzingiberensis.17929
Dalata.13268	Dzingiberensis.17927
Dalata.13269	Dzingiberensis.17934
Dalata.13270	Dzingiberensis.17928
Dalata.13272	Dzingiberensis.17932
Dalata.13274	Dzingiberensis.17933
Dalata.13275	Dzingiberensis.17862
Dalata.13276	Dzingiberensis.17861
Dalata.13277	Dzingiberensis.17860
Dalata.13278	Dzingiberensis.17859
Dalata.13279	Dzingiberensis.17858
Dalata.13280	Dzingiberensis.17853
Dalata.13281	Dzingiberensis.17854
Dalata.13282	Dzingiberensis.17855
Dalata.13283	Dzingiberensis.17856
Dalata.13284	Dzingiberensis.17857
Dalata.13285	Dzingiberensis.17852
Dalata.13286	Dzingiberensis.17846
Dalata.13287	Dzingiberensis.17844
Dalata.13288	Dzingiberensis.17842
Dalata.13290	Dzingiberensis.17838
Dalata.13294	Dzingiberensis.17837
Dalata.13294	Dzingiberensis.17839
Dalata.13297	Dzingiberensis.17840
Dalata.13298	Dzingiberensis.17835
Dalata.13298	Dzingiberensis.17836
Dalata.13301	Dzingiberensis.17834
Dalata.13303	Dzingiberensis.17832
Dalata.13305	Dzingiberensis.17830
Dalata.13306	Dzingiberensis.17829
Dalata.13308	Dzingiberensis.17828
Dalata.13310	Dzingiberensis.17826
Dalata.13311	Dzingiberensis.17825
Dalata.13313	Dzingiberensis.17823
Dalata.13314	Dzingiberensis.17822
Dalata.13316	Dzingiberensis.17821
Dalata.13318	Dzingiberensis.17819
Dalata.13319	Dzingiberensis.17818
Dalata.13320	Dzingiberensis.17817
Dalata.13321	Dzingiberensis.17816
Dalata.13322	Dzingiberensis.17815
Dalata.13325	Dzingiberensis.17810
Dalata.13326	Dzingiberensis.17809
Dalata.13327	Dzingiberensis.17808
Dalata.13328	Dzingiberensis.17807
Dalata.13329	Dzingiberensis.17803
Dalata.13330	Dzingiberensis.17802
Dalata.13331	Dzingiberensis.17801
Dalata.13333	Dzingiberensis.17800
Dalata.13334	Dzingiberensis.17799
Dalata.13335	Dzingiberensis.17794
Dalata.13345	Dzingiberensis.17786
Dalata.13345	Dzingiberensis.17787
Dalata.13347	Dzingiberensis.17785
Dalata.13348	Dzingiberensis.17784
