Dalata.22838	Acomosus.4
Dalata.16372	Acomosus.8186
Dalata.9242	Acomosus.13601
Dalata.9245	Acomosus.17765
Dalata.9247	Acomosus.19659
Dalata.9248	Acomosus.12606
Dalata.9250	Acomosus.13604
Dalata.9251	Acomosus.20929
Dalata.16369	Acomosus.8190
Dalata.9252	Acomosus.12608
Dalata.9254	Acomosus.18889
Dalata.22931	Acomosus.8191
Dalata.17219	Acomosus.8192
Dalata.17218	Acomosus.8195
Dalata.22917	Acomosus.8196
Dalata.16013	Acomosus.8197
Dalata.17215	Acomosus.8198
Dalata.22926	Acomosus.8199
Dalata.22914	Acomosus.8200
Dalata.17214	Acomosus.8201
Dalata.17210	Acomosus.8202
Dalata.9268	Acomosus.12624
Dalata.17209	Acomosus.8203
Dalata.22907	Acomosus.8204
Dalata.17203	Acomosus.8205
Dalata.9271	Acomosus.16661
Dalata.13769	Acomosus.8209
Dalata.17198	Acomosus.8210
Dalata.17287	Acomosus.8212
Dalata.9282	Acomosus.16652
Dalata.9283	Acomosus.16651
Dalata.9284	Acomosus.16650
Dalata.16091	Acomosus.8222
Dalata.9289	Acomosus.12651
Dalata.9293	Acomosus.16644
Dalata.9295	Acomosus.16643
Dalata.14129	Acomosus.8225
Dalata.9296	Acomosus.16642
Dalata.16107	Acomosus.8233
Dalata.14119	Acomosus.8236
Dalata.9304	Acomosus.16735
Dalata.9304	Acomosus.21408
Dalata.9312	Acomosus.16741
Dalata.16109	Acomosus.8239
Dalata.22268	Acomosus.8241
Dalata.9316	Acomosus.16743
Dalata.14107	Acomosus.8243
Dalata.9317	Acomosus.16744
Dalata.16114	Acomosus.8244
Dalata.16115	Acomosus.8245
Dalata.9318	Acomosus.16745
Dalata.9319	Acomosus.16746
Dalata.9320	Acomosus.16748
Dalata.9322	Acomosus.16755
Dalata.9323	Acomosus.16754
Dalata.9324	Acomosus.12550
Dalata.16119	Acomosus.8250
Dalata.9326	Acomosus.16760
Dalata.16123	Acomosus.8252
Dalata.9331	Acomosus.22069
Dalata.9332	Acomosus.22070
Dalata.16128	Acomosus.8264
Dalata.9337	Acomosus.16729
Dalata.16133	Acomosus.8266
Dalata.9344	Acomosus.16720
Dalata.9345	Acomosus.16721
Dalata.9346	Acomosus.16722
Dalata.16134	Acomosus.8269
Dalata.9348	Acomosus.13626
Dalata.16136	Acomosus.8272
Dalata.9349	Acomosus.9400
Dalata.9350	Acomosus.16715
Dalata.9355	Acomosus.16712
Dalata.9356	Acomosus.16711
Dalata.9357	Acomosus.16710
Dalata.12106	Acomosus.8279
Dalata.11394	Acomosus.8281
Dalata.14075	Acomosus.8281
Dalata.9365	Acomosus.16706
Dalata.10877	Acomosus.8286
Dalata.9367	Acomosus.16705
Dalata.9368	Acomosus.13620
Dalata.16145	Acomosus.8294
Dalata.9372	Acomosus.16700
Dalata.16987	Acomosus.8296
Dalata.9373	Acomosus.16699
Dalata.9374	Acomosus.16698
Dalata.16150	Acomosus.8299
Dalata.9376	Acomosus.16695
Dalata.9378	Acomosus.12971
Dalata.9379	Acomosus.16693
Dalata.16153	Acomosus.8307
Dalata.16154	Acomosus.8308
Dalata.16155	Acomosus.8309
Dalata.14041	Acomosus.8311
Dalata.16157	Acomosus.8312
Dalata.9399	Acomosus.13610
Dalata.9399	Acomosus.21834
Dalata.16165	Acomosus.8320
Dalata.9407	Acomosus.19016
Dalata.9408	Acomosus.16767
Dalata.9409	Acomosus.19599
Dalata.9410	Acomosus.19196
Dalata.9410	Acomosus.21080
Dalata.9410	Acomosus.19598
Dalata.9411	Acomosus.16769
Dalata.9412	Acomosus.16770
Dalata.9413	Acomosus.16771
Dalata.9414	Acomosus.16772
Dalata.14026	Acomosus.8328
Dalata.13951	Acomosus.8333
Dalata.9422	Acomosus.16775
Dalata.9423	Acomosus.13657
Dalata.16280	Acomosus.8336
Dalata.9424	Acomosus.16776
Dalata.9431	Acomosus.19587
Dalata.9433	Acomosus.13342
Dalata.16242	Acomosus.8343
Dalata.16245	Acomosus.8346
Dalata.9436	Acomosus.16789
Dalata.12114	Acomosus.8347
Dalata.9437	Acomosus.16790
Dalata.16247	Acomosus.8348
Dalata.16249	Acomosus.8349
Dalata.9441	Acomosus.19584
Dalata.16232	Acomosus.8356
Dalata.9447	Acomosus.19577
Dalata.9448	Acomosus.11647
Dalata.9448	Acomosus.19576
Dalata.9450	Acomosus.16797
Dalata.16244	Acomosus.8364
Dalata.9457	Acomosus.13674
Dalata.9458	Acomosus.16804
Dalata.9460	Acomosus.16805
Dalata.9461	Acomosus.16806
Dalata.9462	Acomosus.16807
Dalata.9463	Acomosus.12511
Dalata.16250	Acomosus.8373
Dalata.9468	Acomosus.16811
Dalata.9469	Acomosus.16812
Dalata.16203	Acomosus.8375
Dalata.9471	Acomosus.16814
Dalata.9472	Acomosus.12503
Dalata.9474	Acomosus.21477
Dalata.16204	Acomosus.8376
Dalata.9475	Acomosus.19565
Dalata.9481	Acomosus.21926
Dalata.9482	Acomosus.16820
Dalata.9492	Acomosus.13692
Dalata.9493	Acomosus.16821
Dalata.22943	Acomosus.8393
Dalata.9498	Acomosus.16585
Dalata.9500	Acomosus.13693
Dalata.9502	Acomosus.19555
Dalata.9505	Acomosus.12487
Dalata.9510	Acomosus.16827
Dalata.16454	Acomosus.8408
Dalata.9511	Acomosus.16826
Dalata.13544	Acomosus.8410
Dalata.9514	Acomosus.16833
Dalata.9515	Acomosus.12479
Dalata.9519	Acomosus.19546
Dalata.16447	Acomosus.8413
Dalata.9522	Acomosus.16835
Dalata.9523	Acomosus.16836
Dalata.24204	Acomosus.8415
Dalata.9526	Acomosus.16838
Dalata.13555	Acomosus.8417
Dalata.9531	Acomosus.13714
Dalata.9536	Acomosus.12474
Dalata.9537	Acomosus.19537
Dalata.16444	Acomosus.8427
Dalata.9544	Acomosus.11687
Dalata.13582	Acomosus.8429
Dalata.9545	Acomosus.19532
Dalata.9546	Acomosus.13719
Dalata.9549	Acomosus.16851
Dalata.9551	Acomosus.16852
Dalata.9552	Acomosus.19527
Dalata.24513	Acomosus.8436
Dalata.9554	Acomosus.12466
Dalata.9556	Acomosus.12465
Dalata.13568	Acomosus.8438
Dalata.9563	Acomosus.13741
Dalata.9564	Acomosus.19516
Dalata.9565	Acomosus.13796
Dalata.16433	Acomosus.8441
Dalata.9570	Acomosus.19511
Dalata.9575	Acomosus.11698
Dalata.9579	Acomosus.16863
Dalata.23226	Acomosus.8450
Dalata.9581	Acomosus.14891
Dalata.9583	Acomosus.19491
Dalata.9584	Acomosus.12429
Dalata.9585	Acomosus.12427
Dalata.9586	Acomosus.11705
Dalata.9587	Acomosus.19484
Dalata.13583	Acomosus.8453
Dalata.9598	Acomosus.14239
Dalata.9602	Acomosus.13650
Dalata.9605	Acomosus.16023
Dalata.17288	Acomosus.8473
Dalata.23157	Acomosus.8481
Dalata.17416	Acomosus.8484
Dalata.17413	Acomosus.8490
Dalata.19177	Acomosus.8495
Dalata.9627	Acomosus.8997
Dalata.19167	Acomosus.8504
Dalata.19166	Acomosus.8505
Dalata.17344	Acomosus.8508
Dalata.9632	Acomosus.8998
Dalata.23120	Acomosus.8509
Dalata.23119	Acomosus.8510
Dalata.9637	Acomosus.9005
Dalata.9638	Acomosus.11981
Dalata.9640	Acomosus.18358
Dalata.17349	Acomosus.8515
Dalata.9643	Acomosus.9006
Dalata.9644	Acomosus.9008
Dalata.9647	Acomosus.10863
Dalata.23104	Acomosus.8522
Dalata.9648	Acomosus.12065
Dalata.23102	Acomosus.8523
Dalata.17361	Acomosus.8524
Dalata.17364	Acomosus.8526
Dalata.9651	Acomosus.14304
Dalata.13100	Acomosus.8527
Dalata.9658	Acomosus.18831
Dalata.9666	Acomosus.9013
Dalata.9667	Acomosus.12066
Dalata.9668	Acomosus.11241
Dalata.24912	Acomosus.8543
Dalata.9671	Acomosus.9021
Dalata.13104	Acomosus.8547
Dalata.23088	Acomosus.8548
Dalata.17375	Acomosus.8549
Dalata.17376	Acomosus.8550
Dalata.9679	Acomosus.14332
Dalata.17380	Acomosus.8558
Dalata.22969	Acomosus.8566
Dalata.22970	Acomosus.8567
Dalata.17251	Acomosus.8568
Dalata.13280	Acomosus.8570
Dalata.9698	Acomosus.9048
Dalata.9699	Acomosus.9049
Dalata.17254	Acomosus.8573
Dalata.9701	Acomosus.9287
Dalata.17255	Acomosus.8575
Dalata.17257	Acomosus.8576
Dalata.22979	Acomosus.8577
Dalata.9707	Acomosus.14373
Dalata.9709	Acomosus.9058
Dalata.22989	Acomosus.8591
Dalata.17261	Acomosus.8592
Dalata.22991	Acomosus.8593
Dalata.9718	Acomosus.12087
Dalata.9720	Acomosus.14393
Dalata.22996	Acomosus.8596
Dalata.9721	Acomosus.9074
Dalata.17263	Acomosus.8597
Dalata.13288	Acomosus.8598
Dalata.9726	Acomosus.9077
Dalata.17268	Acomosus.8601
Dalata.9734	Acomosus.14924
Dalata.17276	Acomosus.8605
Dalata.17281	Acomosus.8610
Dalata.9736	Acomosus.9080
Dalata.9737	Acomosus.9083
Dalata.22731	Acomosus.8615
Dalata.9739	Acomosus.9086
Dalata.17333	Acomosus.8616
Dalata.9740	Acomosus.9087
Dalata.21993	Acomosus.8617
Dalata.21988	Acomosus.8617
Dalata.17328	Acomosus.8618
Dalata.23074	Acomosus.8619
Dalata.23078	Acomosus.8621
Dalata.11740	Acomosus.8623
Dalata.17316	Acomosus.8624
Dalata.13807	Acomosus.8626
Dalata.17312	Acomosus.8627
Dalata.9751	Acomosus.9094
Dalata.9752	Acomosus.9095
Dalata.9755	Acomosus.17229
Dalata.14607	Acomosus.8634
Dalata.9759	Acomosus.9102
Dalata.13782	Acomosus.8637
Dalata.9762	Acomosus.9106
Dalata.17161	Acomosus.8642
Dalata.17160	Acomosus.8643
Dalata.17159	Acomosus.8644
Dalata.9774	Acomosus.9110
Dalata.16667	Acomosus.8651
Dalata.16641	Acomosus.8664
Dalata.9789	Acomosus.9118
Dalata.16536	Acomosus.8667
Dalata.9797	Acomosus.9125
Dalata.16527	Acomosus.8672
Dalata.9803	Acomosus.13105
Dalata.16526	Acomosus.8675
Dalata.16523	Acomosus.8676
Dalata.10715	Acomosus.8677
Dalata.13651	Acomosus.8683
Dalata.13650	Acomosus.8684
Dalata.9818	Acomosus.9148
Dalata.16500	Acomosus.8690
Dalata.16494	Acomosus.8692
Dalata.9827	Acomosus.9165
Dalata.16488	Acomosus.8697
Dalata.16220	Acomosus.8700
Dalata.9834	Acomosus.9170
Dalata.11382	Acomosus.8702
Dalata.9836	Acomosus.13201
Dalata.9837	Acomosus.12012
Dalata.9839	Acomosus.9171
Dalata.16221	Acomosus.8706
Dalata.16327	Acomosus.8707
Dalata.16321	Acomosus.8708
Dalata.10121	Acomosus.8709
Dalata.9854	Acomosus.12231
Dalata.9855	Acomosus.9179
Dalata.16324	Acomosus.8714
Dalata.13941	Acomosus.8716
Dalata.13936	Acomosus.8719
Dalata.9861	Acomosus.9187
Dalata.21825	Acomosus.8721
Dalata.16309	Acomosus.8724
Dalata.16304	Acomosus.8727
Dalata.9878	Acomosus.9191
Dalata.16290	Acomosus.8733
Dalata.9881	Acomosus.9193
Dalata.9882	Acomosus.9194
Dalata.19135	Acomosus.8738
Dalata.9887	Acomosus.15727
Dalata.13530	Acomosus.8740
Dalata.19146	Acomosus.8740
Dalata.9888	Acomosus.10759
Dalata.19150	Acomosus.8743
Dalata.9890	Acomosus.18327
Dalata.19154	Acomosus.8749
Dalata.9893	Acomosus.9195
Dalata.19126	Acomosus.8754
Dalata.9894	Acomosus.9196
Dalata.9895	Acomosus.13180
Dalata.19115	Acomosus.8760
Dalata.9902	Acomosus.21006
Dalata.19109	Acomosus.8763
Dalata.18953	Acomosus.8765
Dalata.19100	Acomosus.8769
Dalata.9911	Acomosus.17423
Dalata.9912	Acomosus.9208
Dalata.19094	Acomosus.8773
Dalata.13306	Acomosus.8778
Dalata.9932	Acomosus.9346
Dalata.19085	Acomosus.8782
Dalata.19084	Acomosus.8787
Dalata.9940	Acomosus.16104
Dalata.13303	Acomosus.8789
Dalata.9946	Acomosus.9355
Dalata.17594	Acomosus.8793
Dalata.9947	Acomosus.10421
Dalata.19067	Acomosus.8794
Dalata.19062	Acomosus.8796
Dalata.19027	Acomosus.8800
Dalata.9956	Acomosus.13512
Dalata.19024	Acomosus.8803
Dalata.13175	Acomosus.8804
Dalata.9960	Acomosus.13415
Dalata.13312	Acomosus.8805
Dalata.9961	Acomosus.13988
Dalata.19015	Acomosus.8806
Dalata.19014	Acomosus.8807
Dalata.9966	Acomosus.9364
Dalata.19012	Acomosus.8808
Dalata.19008	Acomosus.8809
Dalata.9969	Acomosus.9365
Dalata.18997	Acomosus.8820
Dalata.9978	Acomosus.22123
Dalata.18994	Acomosus.8821
Dalata.18989	Acomosus.8823
Dalata.18980	Acomosus.8829
Dalata.13335	Acomosus.8842
Dalata.12922	Acomosus.8843
Dalata.18972	Acomosus.8847
Dalata.18973	Acomosus.8848
Dalata.9997	Acomosus.16896
Dalata.9999	Acomosus.16641
Dalata.16640	Acomosus.8851
Dalata.18979	Acomosus.8854
Dalata.25118	Acomosus.8855
Dalata.22385	Acomosus.8864
Dalata.22881	Acomosus.8866
Dalata.18957	Acomosus.8867
Dalata.18942	Acomosus.8870
Dalata.18932	Acomosus.8875
Dalata.10026	Acomosus.18139
Dalata.13374	Acomosus.8891
Dalata.10034	Acomosus.16897
Dalata.10040	Acomosus.18135
Dalata.10042	Acomosus.18131
Dalata.10054	Acomosus.22361
Dalata.10059	Acomosus.13895
Dalata.18916	Acomosus.8914
Dalata.18906	Acomosus.8917
Dalata.10064	Acomosus.13894
Dalata.10065	Acomosus.18125
Dalata.18899	Acomosus.8921
Dalata.10068	Acomosus.16925
Dalata.18897	Acomosus.8923
Dalata.18892	Acomosus.8929
Dalata.18888	Acomosus.8931
Dalata.13401	Acomosus.8932
Dalata.13423	Acomosus.8934
Dalata.10085	Acomosus.18115
Dalata.18877	Acomosus.8936
Dalata.13416	Acomosus.8938
Dalata.10086	Acomosus.18115
Dalata.10091	Acomosus.18114
Dalata.10097	Acomosus.18113
Dalata.22465	Acomosus.8944
Dalata.18870	Acomosus.8947
Dalata.10101	Acomosus.18112
Dalata.18856	Acomosus.8953
Dalata.18855	Acomosus.8954
Dalata.10112	Acomosus.16950
Dalata.10113	Acomosus.20118
Dalata.18713	Acomosus.8957
Dalata.10115	Acomosus.20121
Dalata.18849	Acomosus.8962
Dalata.18846	Acomosus.8964
Dalata.18843	Acomosus.8965
Dalata.10131	Acomosus.18109
Dalata.11506	Acomosus.8970
Dalata.18834	Acomosus.8972
Dalata.18833	Acomosus.8973
Dalata.18828	Acomosus.8975
Dalata.18827	Acomosus.8976
Dalata.10139	Acomosus.9747
Dalata.18826	Acomosus.8977
Dalata.10151	Acomosus.16966
Dalata.10157	Acomosus.18102
Dalata.18817	Acomosus.8983
Dalata.10161	Acomosus.18101
Dalata.10163	Acomosus.13874
Dalata.10164	Acomosus.13871
Dalata.10183	Acomosus.13864
Dalata.17530	Acomosus.8988
Dalata.17546	Acomosus.8990
Dalata.17558	Acomosus.8994
Dalata.10199	Acomosus.19808
Dalata.15277	Acomosus.8999
Dalata.10207	Acomosus.18095
Dalata.17573	Acomosus.9000
Dalata.17579	Acomosus.9007
Dalata.10220	Acomosus.16991
Dalata.17583	Acomosus.9010
Dalata.15264	Acomosus.9012
Dalata.10227	Acomosus.18092
Dalata.10227	Acomosus.20968
Dalata.17601	Acomosus.9014
Dalata.17597	Acomosus.9017
Dalata.15295	Acomosus.9018
Dalata.22285	Acomosus.9020
Dalata.10230	Acomosus.12226
Dalata.15320	Acomosus.9032
Dalata.17611	Acomosus.9034
Dalata.15324	Acomosus.9036
Dalata.17623	Acomosus.9037
Dalata.17625	Acomosus.9038
Dalata.17626	Acomosus.9039
Dalata.10249	Acomosus.18089
Dalata.17633	Acomosus.9043
Dalata.15343	Acomosus.9046
Dalata.15358	Acomosus.9047
Dalata.15360	Acomosus.9050
Dalata.17661	Acomosus.9052
Dalata.15414	Acomosus.9053
Dalata.15413	Acomosus.9054
Dalata.10272	Acomosus.15361
Dalata.17666	Acomosus.9060
Dalata.17670	Acomosus.9061
Dalata.15397	Acomosus.9064
Dalata.17674	Acomosus.9065
Dalata.22379	Acomosus.9068
Dalata.24839	Acomosus.9071
Dalata.10280	Acomosus.18081
Dalata.10285	Acomosus.13875
Dalata.17736	Acomosus.9075
Dalata.10296	Acomosus.16566
Dalata.10302	Acomosus.12273
Dalata.17753	Acomosus.9084
Dalata.17756	Acomosus.9085
Dalata.10306	Acomosus.17121
Dalata.10308	Acomosus.14728
Dalata.17771	Acomosus.9090
Dalata.17772	Acomosus.9091
Dalata.15110	Acomosus.9092
Dalata.17787	Acomosus.9096
Dalata.10313	Acomosus.18061
Dalata.15117	Acomosus.9097
Dalata.10318	Acomosus.9327
Dalata.10321	Acomosus.18058
Dalata.10324	Acomosus.18062
Dalata.17791	Acomosus.9108
Dalata.10325	Acomosus.22427
Dalata.10328	Acomosus.22423
Dalata.15194	Acomosus.9134
Dalata.10347	Acomosus.18066
Dalata.15205	Acomosus.9137
Dalata.17845	Acomosus.9138
Dalata.17848	Acomosus.9139
Dalata.17850	Acomosus.9142
Dalata.14696	Acomosus.9143
Dalata.17851	Acomosus.9144
Dalata.15212	Acomosus.9147
Dalata.15217	Acomosus.9149
Dalata.17861	Acomosus.9150
Dalata.15255	Acomosus.9151
Dalata.15253	Acomosus.9152
Dalata.17868	Acomosus.9156
Dalata.17876	Acomosus.9160
Dalata.17881	Acomosus.9163
Dalata.17893	Acomosus.9166
Dalata.23608	Acomosus.9169
Dalata.10393	Acomosus.17883
Dalata.10396	Acomosus.18078
Dalata.23599	Acomosus.9178
Dalata.10406	Acomosus.17937
Dalata.23594	Acomosus.9181
Dalata.17930	Acomosus.9183
Dalata.10412	Acomosus.13748
Dalata.10414	Acomosus.17825
Dalata.17929	Acomosus.9184
Dalata.23589	Acomosus.9185
Dalata.10420	Acomosus.17826
Dalata.10421	Acomosus.13417
Dalata.10435	Acomosus.18052
Dalata.10439	Acomosus.11477
Dalata.17959	Acomosus.9199
Dalata.10441	Acomosus.17584
Dalata.17960	Acomosus.9204
Dalata.17957	Acomosus.9205
Dalata.10443	Acomosus.18056
Dalata.17947	Acomosus.9209
Dalata.17944	Acomosus.9212
Dalata.21444	Acomosus.9216
Dalata.10452	Acomosus.13264
Dalata.10454	Acomosus.17807
Dalata.17943	Acomosus.9221
Dalata.10459	Acomosus.17321
Dalata.10461	Acomosus.13267
Dalata.17986	Acomosus.9226
Dalata.18306	Acomosus.9230
Dalata.20276	Acomosus.9231
Dalata.10471	Acomosus.17795
Dalata.10880	Acomosus.9232
Dalata.10879	Acomosus.9233
Dalata.10873	Acomosus.9234
Dalata.10478	Acomosus.17798
Dalata.10872	Acomosus.9235
Dalata.18313	Acomosus.9236
Dalata.10479	Acomosus.17799
Dalata.10481	Acomosus.17791
Dalata.10483	Acomosus.17790
Dalata.10859	Acomosus.9243
Dalata.10858	Acomosus.9244
Dalata.18282	Acomosus.9247
Dalata.10852	Acomosus.9250
Dalata.10848	Acomosus.9252
Dalata.16043	Acomosus.9253
Dalata.18251	Acomosus.9257
Dalata.10840	Acomosus.9260
Dalata.18250	Acomosus.9261
Dalata.10838	Acomosus.9262
Dalata.18240	Acomosus.9265
Dalata.10834	Acomosus.9266
Dalata.18232	Acomosus.9267
Dalata.18222	Acomosus.9270
Dalata.10825	Acomosus.9271
Dalata.18212	Acomosus.9276
Dalata.22793	Acomosus.9277
Dalata.18205	Acomosus.9278
Dalata.10816	Acomosus.9279
Dalata.10815	Acomosus.9280
Dalata.18204	Acomosus.9281
Dalata.10531	Acomosus.17761
Dalata.10813	Acomosus.9283
Dalata.16015	Acomosus.9284
Dalata.18200	Acomosus.9285
Dalata.10812	Acomosus.9286
Dalata.10533	Acomosus.17273
Dalata.16007	Acomosus.9289
Dalata.10806	Acomosus.9290
Dalata.10537	Acomosus.13301
Dalata.18186	Acomosus.9293
Dalata.10539	Acomosus.17268
Dalata.10541	Acomosus.17267
Dalata.18190	Acomosus.9296
Dalata.18179	Acomosus.9298
Dalata.10801	Acomosus.9300
Dalata.10546	Acomosus.22459
Dalata.18166	Acomosus.9302
Dalata.18159	Acomosus.9303
Dalata.10548	Acomosus.17770
Dalata.18147	Acomosus.9306
Dalata.18149	Acomosus.9308
Dalata.22225	Acomosus.9310
Dalata.18150	Acomosus.9311
Dalata.15917	Acomosus.9314
Dalata.18121	Acomosus.9316
Dalata.15906	Acomosus.9317
Dalata.10793	Acomosus.9319
Dalata.10563	Acomosus.12891
Dalata.10794	Acomosus.9320
Dalata.18111	Acomosus.9321
Dalata.18108	Acomosus.9325
Dalata.18105	Acomosus.9326
Dalata.18098	Acomosus.9328
Dalata.10569	Acomosus.13305
Dalata.10771	Acomosus.9329
Dalata.10570	Acomosus.17262
Dalata.18097	Acomosus.9330
Dalata.10573	Acomosus.17260
Dalata.10767	Acomosus.9334
Dalata.22261	Acomosus.9335
Dalata.18043	Acomosus.9337
Dalata.10580	Acomosus.19606
Dalata.18040	Acomosus.9339
Dalata.10582	Acomosus.13314
Dalata.10585	Acomosus.13321
Dalata.15904	Acomosus.9341
Dalata.10592	Acomosus.17888
Dalata.18036	Acomosus.9342
Dalata.10763	Acomosus.9343
Dalata.18019	Acomosus.9345
Dalata.18018	Acomosus.9347
Dalata.10605	Acomosus.17247
Dalata.10607	Acomosus.17248
Dalata.10609	Acomosus.17245
Dalata.18016	Acomosus.9351
Dalata.10612	Acomosus.13332
Dalata.10613	Acomosus.22572
Dalata.18007	Acomosus.9356
Dalata.18004	Acomosus.9357
Dalata.18000	Acomosus.9361
Dalata.17999	Acomosus.9362
Dalata.10971	Acomosus.9366
Dalata.10968	Acomosus.9367
Dalata.10623	Acomosus.17906
Dalata.18474	Acomosus.9369
Dalata.10963	Acomosus.9370
Dalata.18470	Acomosus.9371
Dalata.22047	Acomosus.9373
Dalata.10631	Acomosus.13337
Dalata.18460	Acomosus.9374
Dalata.10633	Acomosus.17878
Dalata.18451	Acomosus.9376
Dalata.10636	Acomosus.9593
Dalata.18445	Acomosus.9378
Dalata.18738	Acomosus.9382
Dalata.15939	Acomosus.9383
Dalata.18435	Acomosus.9385
Dalata.18434	Acomosus.9386
Dalata.10638	Acomosus.17875
Dalata.10641	Acomosus.17874
Dalata.10642	Acomosus.13346
Dalata.10643	Acomosus.13349
Dalata.15868	Acomosus.9397
Dalata.10930	Acomosus.9399
Dalata.10650	Acomosus.10617
Dalata.18415	Acomosus.9403
Dalata.18413	Acomosus.9406
Dalata.10654	Acomosus.17870
Dalata.18411	Acomosus.9407
Dalata.18410	Acomosus.9408
Dalata.10924	Acomosus.9409
Dalata.15606	Acomosus.9411
Dalata.18391	Acomosus.9414
Dalata.18388	Acomosus.9414
Dalata.10920	Acomosus.9416
Dalata.10667	Acomosus.18859
Dalata.10916	Acomosus.9418
Dalata.10671	Acomosus.13360
Dalata.18303	Acomosus.9419
Dalata.10915	Acomosus.9422
Dalata.22836	Acomosus.9423
Dalata.10677	Acomosus.9873
Dalata.18376	Acomosus.9424
Dalata.10682	Acomosus.17853
Dalata.18382	Acomosus.9427
Dalata.10912	Acomosus.9431
Dalata.10690	Acomosus.13369
Dalata.10913	Acomosus.9432
Dalata.10696	Acomosus.17206
Dalata.10700	Acomosus.17156
Dalata.10701	Acomosus.17856
Dalata.10705	Acomosus.17852
Dalata.10890	Acomosus.9439
Dalata.10712	Acomosus.13389
Dalata.18353	Acomosus.9443
Dalata.18352	Acomosus.9444
Dalata.10901	Acomosus.9445
Dalata.10720	Acomosus.17192
Dalata.18349	Acomosus.9446
Dalata.10721	Acomosus.17846
Dalata.10722	Acomosus.13388
Dalata.18816	Acomosus.9448
Dalata.10728	Acomosus.17774
Dalata.10729	Acomosus.17185
Dalata.15586	Acomosus.9453
Dalata.10737	Acomosus.17841
Dalata.23253	Acomosus.9456
Dalata.18338	Acomosus.9457
Dalata.10743	Acomosus.17159
Dalata.10743	Acomosus.17167
Dalata.10744	Acomosus.17836
Dalata.10898	Acomosus.9462
Dalata.10748	Acomosus.22140
Dalata.10750	Acomosus.10334
Dalata.10751	Acomosus.17832
Dalata.18368	Acomosus.9465
Dalata.18386	Acomosus.9466
Dalata.15210	Acomosus.9468
Dalata.18348	Acomosus.9470
Dalata.13411	Acomosus.9474
Dalata.18913	Acomosus.9481
Dalata.18083	Acomosus.9483
Dalata.10777	Acomosus.20330
Dalata.23306	Acomosus.9491
Dalata.22384	Acomosus.9492
Dalata.19588	Acomosus.9494
Dalata.10799	Acomosus.13271
Dalata.19148	Acomosus.9497
Dalata.19009	Acomosus.9504
Dalata.19021	Acomosus.9511
Dalata.19074	Acomosus.9519
Dalata.19092	Acomosus.9527
Dalata.12105	Acomosus.9533
Dalata.19103	Acomosus.9535
Dalata.19123	Acomosus.9541
Dalata.10846	Acomosus.22120
Dalata.16297	Acomosus.9551
Dalata.10868	Acomosus.10432
Dalata.16218	Acomosus.9559
Dalata.16489	Acomosus.9561
Dalata.17221	Acomosus.9562
Dalata.10876	Acomosus.18744
Dalata.22248	Acomosus.9567
Dalata.14429	Acomosus.9570
Dalata.23043	Acomosus.9571
Dalata.23053	Acomosus.9574
Dalata.10886	Acomosus.9779
Dalata.10887	Acomosus.9778
Dalata.17311	Acomosus.9575
Dalata.17314	Acomosus.9576
Dalata.17319	Acomosus.9577
Dalata.23077	Acomosus.9579
Dalata.23076	Acomosus.9580
Dalata.10889	Acomosus.14793
Dalata.22897	Acomosus.9583
Dalata.19129	Acomosus.9590
Dalata.10897	Acomosus.22421
Dalata.13362	Acomosus.9592
Dalata.10900	Acomosus.13690
Dalata.17250	Acomosus.9595
Dalata.17385	Acomosus.9597
Dalata.23112	Acomosus.9605
Dalata.17358	Acomosus.9606
Dalata.16363	Acomosus.9609
Dalata.17228	Acomosus.9611
Dalata.17396	Acomosus.9613
Dalata.17432	Acomosus.9615
Dalata.17415	Acomosus.9616
Dalata.13139	Acomosus.9616
Dalata.10922	Acomosus.11985
Dalata.10926	Acomosus.10976
Dalata.19233	Acomosus.9623
Dalata.10936	Acomosus.14018
Dalata.10937	Acomosus.11987
Dalata.17290	Acomosus.9634
Dalata.16065	Acomosus.9639
Dalata.24768	Acomosus.9646
Dalata.16052	Acomosus.9648
Dalata.11234	Acomosus.9649
Dalata.13596	Acomosus.9650
Dalata.22772	Acomosus.9658
Dalata.16432	Acomosus.9660
Dalata.16424	Acomosus.9661
Dalata.23231	Acomosus.9662
Dalata.16468	Acomosus.9665
Dalata.10979	Acomosus.9796
Dalata.10980	Acomosus.14718
Dalata.10983	Acomosus.21947
Dalata.10989	Acomosus.9789
Dalata.10991	Acomosus.9788
Dalata.10992	Acomosus.9792
Dalata.10994	Acomosus.9794
Dalata.16230	Acomosus.9687
Dalata.10999	Acomosus.9798
Dalata.11003	Acomosus.9802
Dalata.11007	Acomosus.20153
Dalata.14034	Acomosus.9695
Dalata.11012	Acomosus.12817
Dalata.11013	Acomosus.9807
Dalata.16158	Acomosus.9701
Dalata.14042	Acomosus.9703
Dalata.11018	Acomosus.21375
Dalata.11020	Acomosus.9809
Dalata.11021	Acomosus.9812
Dalata.11023	Acomosus.9815
Dalata.11025	Acomosus.20562
Dalata.12196	Acomosus.9717
Dalata.11037	Acomosus.13159
Dalata.19229	Acomosus.9724
Dalata.11040	Acomosus.9825
Dalata.11041	Acomosus.9826
Dalata.11043	Acomosus.9828
Dalata.19186	Acomosus.9730
Dalata.16405	Acomosus.9732
Dalata.11047	Acomosus.9829
Dalata.11048	Acomosus.14548
Dalata.17223	Acomosus.9735
Dalata.11052	Acomosus.9832
