Dalata.186	Acomosus.7749
Dalata.19756	Acomosus.4904
Dalata.19758	Acomosus.4906
Dalata.19761	Acomosus.4909
Dalata.19763	Acomosus.4911
Dalata.19767	Acomosus.4913
Dalata.19769	Acomosus.4914
Dalata.19772	Acomosus.4915
Dalata.19774	Acomosus.4917
Dalata.19779	Acomosus.4920
Dalata.19781	Acomosus.4923
Dalata.19784	Acomosus.4926
Dalata.19790	Acomosus.4927
Dalata.19792	Acomosus.4928
Dalata.19796	Acomosus.4931
Dalata.19799	Acomosus.4932
Dalata.19802	Acomosus.4934
Dalata.19830	Acomosus.4940
Dalata.19848	Acomosus.4950
Dalata.19849	Acomosus.4951
Dalata.19850	Acomosus.4952
Dalata.19851	Acomosus.4954
Dalata.19855	Acomosus.4956
Dalata.19862	Acomosus.4961
Dalata.19873	Acomosus.4963
Dalata.19880	Acomosus.4969
Dalata.19901	Acomosus.4975
Dalata.19902	Acomosus.4976
Dalata.19913	Acomosus.4977
Dalata.19914	Acomosus.4978
Dalata.19928	Acomosus.4984
Dalata.19940	Acomosus.4993
Dalata.19943	Acomosus.4994
Dalata.19944	Acomosus.4995
Dalata.19945	Acomosus.4996
Dalata.19946	Acomosus.4998
Dalata.19951	Acomosus.5007
Dalata.19962	Acomosus.5004
Dalata.19972	Acomosus.5002
Dalata.19977	Acomosus.5010
Dalata.19978	Acomosus.5011
Dalata.19985	Acomosus.5014
Dalata.19988	Acomosus.5024
Dalata.19991	Acomosus.5028
Dalata.19992	Acomosus.5031
Dalata.19993	Acomosus.5030
Dalata.19996	Acomosus.5033
Dalata.20002	Acomosus.5035
Dalata.20006	Acomosus.5038
Dalata.20011	Acomosus.5048
Dalata.20015	Acomosus.5052
Dalata.20018	Acomosus.5054
Dalata.20020	Acomosus.5055
Dalata.20038	Acomosus.5065
Dalata.20047	Acomosus.5066
Dalata.20055	Acomosus.5072
Dalata.20070	Acomosus.5082
Dalata.20073	Acomosus.5085
Dalata.20074	Acomosus.5086
Dalata.20079	Acomosus.5089
Dalata.20081	Acomosus.5090
Dalata.20094	Acomosus.5108
Dalata.20103	Acomosus.5104
Dalata.20104	Acomosus.5105
Dalata.20106	Acomosus.5103
Dalata.20121	Acomosus.5095
Dalata.20124	Acomosus.5094
Dalata.20126	Acomosus.5092
Dalata.20136	Acomosus.5119
Dalata.20140	Acomosus.5124
Dalata.20144	Acomosus.5123
Dalata.20153	Acomosus.5131
Dalata.20158	Acomosus.5133
Dalata.20162	Acomosus.5137
Dalata.20169	Acomosus.5139
Dalata.20179	Acomosus.5142
Dalata.20182	Acomosus.5144
Dalata.20183	Acomosus.5145
Dalata.20184	Acomosus.5146
Dalata.20208	Acomosus.5268
Dalata.20225	Acomosus.5276
Dalata.20238	Acomosus.5278
Dalata.20241	Acomosus.5281
Dalata.20251	Acomosus.5284
Dalata.20252	Acomosus.5288
Dalata.20279	Acomosus.5341
Dalata.20285	Acomosus.5312
Dalata.20345	Acomosus.5301
Dalata.20346	Acomosus.5300
Dalata.20353	Acomosus.5298
Dalata.20354	Acomosus.5297
Dalata.20363	Acomosus.5158
Dalata.20378	Acomosus.5164
Dalata.20414	Acomosus.5182
Dalata.20416	Acomosus.5183
Dalata.20423	Acomosus.5201
Dalata.20428	Acomosus.5204
Dalata.20439	Acomosus.5208
Dalata.20444	Acomosus.5209
Dalata.20446	Acomosus.5210
Dalata.20448	Acomosus.5212
Dalata.20449	Acomosus.5213
Dalata.20468	Acomosus.5220
Dalata.20479	Acomosus.5231
Dalata.20480	Acomosus.5230
Dalata.20487	Acomosus.5228
Dalata.20488	Acomosus.5227
Dalata.20510	Acomosus.5238
Dalata.20517	Acomosus.5236
Dalata.20522	Acomosus.5234
Dalata.20527	Acomosus.5246
Dalata.20542	Acomosus.5269
Dalata.20543	Acomosus.5262
Dalata.20545	Acomosus.5259
Dalata.20547	Acomosus.5253
Dalata.20563	Acomosus.5250
Dalata.20633	Acomosus.5847
Dalata.20637	Acomosus.5846
Dalata.20648	Acomosus.5873
Dalata.20655	Acomosus.5869
Dalata.20669	Acomosus.5879
Dalata.20671	Acomosus.5880
Dalata.20676	Acomosus.5883
Dalata.20688	Acomosus.5891
Dalata.20697	Acomosus.5896
Dalata.20701	Acomosus.5899
Dalata.20713	Acomosus.5905
Dalata.20728	Acomosus.5920
Dalata.20767	Acomosus.5940
Dalata.20780	Acomosus.5950
Dalata.20782	Acomosus.5952
Dalata.20792	Acomosus.5958
Dalata.20795	Acomosus.5959
Dalata.20808	Acomosus.5962
Dalata.20812	Acomosus.5964
Dalata.20830	Acomosus.5972
Dalata.20835	Acomosus.5979
Dalata.20839	Acomosus.5981
Dalata.20842	Acomosus.5985
Dalata.20848	Acomosus.5988
Dalata.20858	Acomosus.5992
Dalata.20859	Acomosus.5995
Dalata.20860	Acomosus.5996
Dalata.20869	Acomosus.5999
Dalata.20873	Acomosus.6003
Dalata.20875	Acomosus.6005
Dalata.20881	Acomosus.6010
Dalata.19764	Acomosus.9959
Dalata.19766	Acomosus.9960
Dalata.19785	Acomosus.9967
Dalata.19793	Acomosus.9970
Dalata.19797	Acomosus.9972
Dalata.19800	Acomosus.9975
Dalata.19807	Acomosus.9978
Dalata.19813	Acomosus.9980
Dalata.19814	Acomosus.9982
Dalata.19815	Acomosus.9983
Dalata.19820	Acomosus.9984
Dalata.19847	Acomosus.9989
Dalata.19856	Acomosus.9998
Dalata.19864	Acomosus.10003
Dalata.19870	Acomosus.10006
Dalata.19874	Acomosus.10009
Dalata.19882	Acomosus.10012
Dalata.19883	Acomosus.10013
Dalata.19884	Acomosus.10014
Dalata.19891	Acomosus.10016
Dalata.19900	Acomosus.10015
Dalata.19907	Acomosus.10019
Dalata.19910	Acomosus.10022
Dalata.19912	Acomosus.10023
Dalata.19918	Acomosus.10024
Dalata.19931	Acomosus.10030
Dalata.19933	Acomosus.10031
Dalata.19935	Acomosus.10033
Dalata.19936	Acomosus.10034
Dalata.19939	Acomosus.10039
Dalata.19971	Acomosus.10051
Dalata.19973	Acomosus.10069
Dalata.19983	Acomosus.10073
Dalata.20000	Acomosus.10094
Dalata.20007	Acomosus.10099
Dalata.20008	Acomosus.10102
Dalata.20010	Acomosus.10108
Dalata.20017	Acomosus.10112
Dalata.20021	Acomosus.10115
Dalata.20026	Acomosus.10119
Dalata.20031	Acomosus.10122
Dalata.20035	Acomosus.10124
Dalata.20037	Acomosus.10126
Dalata.20039	Acomosus.10132
Dalata.20041	Acomosus.10130
Dalata.20044	Acomosus.10128
Dalata.20056	Acomosus.10135
Dalata.20083	Acomosus.10149
Dalata.20097	Acomosus.10172
Dalata.20100	Acomosus.10169
Dalata.20107	Acomosus.10166
Dalata.20123	Acomosus.10155
Dalata.20141	Acomosus.10180
Dalata.20150	Acomosus.10182
Dalata.20157	Acomosus.10186
Dalata.20167	Acomosus.10187
Dalata.20173	Acomosus.10190
Dalata.20185	Acomosus.10197
Dalata.20194	Acomosus.10199
Dalata.20205	Acomosus.10376
Dalata.20242	Acomosus.10384
Dalata.20255	Acomosus.10391
Dalata.20262	Acomosus.10392
Dalata.20265	Acomosus.10390
Dalata.20267	Acomosus.10395
Dalata.20268	Acomosus.10397
Dalata.20374	Acomosus.10217
Dalata.20386	Acomosus.10221
Dalata.20394	Acomosus.10224
Dalata.20400	Acomosus.10231
Dalata.20403	Acomosus.10233
Dalata.20406	Acomosus.10239
Dalata.20421	Acomosus.10243
Dalata.20424	Acomosus.10247
Dalata.20425	Acomosus.10248
Dalata.20429	Acomosus.10256
Dalata.20431	Acomosus.10258
Dalata.20437	Acomosus.10260
Dalata.20445	Acomosus.10264
Dalata.20447	Acomosus.10265
Dalata.20452	Acomosus.10268
Dalata.20457	Acomosus.10274
Dalata.20458	Acomosus.10275
Dalata.20460	Acomosus.10277
Dalata.20466	Acomosus.10278
Dalata.20474	Acomosus.10286
Dalata.20476	Acomosus.10287
Dalata.20485	Acomosus.10296
Dalata.20490	Acomosus.10293
Dalata.20491	Acomosus.10291
Dalata.20492	Acomosus.10290
Dalata.20515	Acomosus.10309
Dalata.20518	Acomosus.10308
Dalata.20526	Acomosus.10317
Dalata.20533	Acomosus.10359
Dalata.20538	Acomosus.10356
Dalata.20539	Acomosus.10352
Dalata.20555	Acomosus.10339
Dalata.20558	Acomosus.10338
Dalata.20560	Acomosus.10327
Dalata.20561	Acomosus.10323
Dalata.20535	Acomosus.10491
Dalata.20568	Acomosus.10470
Dalata.20575	Acomosus.10452
Dalata.20577	Acomosus.10458
Dalata.20578	Acomosus.10457
Dalata.20586	Acomosus.10409
Dalata.20617	Acomosus.10482
Dalata.20622	Acomosus.10494
Dalata.20630	Acomosus.10507
Dalata.20645	Acomosus.10502
Dalata.20657	Acomosus.10533
Dalata.20660	Acomosus.10549
Dalata.20670	Acomosus.10550
Dalata.20685	Acomosus.10559
Dalata.20687	Acomosus.10561
Dalata.20691	Acomosus.10563
Dalata.20692	Acomosus.10564
Dalata.20693	Acomosus.10566
Dalata.20696	Acomosus.10567
Dalata.20702	Acomosus.10568
Dalata.20704	Acomosus.10572
Dalata.20714	Acomosus.10579
Dalata.20719	Acomosus.10583
Dalata.20729	Acomosus.10593
Dalata.20730	Acomosus.10594
Dalata.20773	Acomosus.10608
Dalata.20774	Acomosus.10610
Dalata.20776	Acomosus.10612
Dalata.20783	Acomosus.10613
Dalata.20794	Acomosus.10619
Dalata.20827	Acomosus.10634
Dalata.20831	Acomosus.10637
Dalata.20833	Acomosus.10638
Dalata.20834	Acomosus.10639
Dalata.20837	Acomosus.10641
Dalata.20851	Acomosus.10644
Dalata.20856	Acomosus.10647
Dalata.20863	Acomosus.10652
Dalata.20868	Acomosus.10656
Dalata.20870	Acomosus.10658
Dalata.20872	Acomosus.10660
Dalata.20876	Acomosus.10665
Dalata.20880	Acomosus.10678
Dalata.20887	Acomosus.10682
Dalata.20891	Acomosus.10684
Dalata.20892	Acomosus.10685
Dalata.20911	Acomosus.10691
Dalata.20922	Acomosus.10696
Dalata.20926	Acomosus.10698
Dalata.20929	Acomosus.10699
Dalata.20933	Acomosus.10701
Dalata.20934	Acomosus.10702
Dalata.20936	Acomosus.10703
Dalata.20942	Acomosus.10706
Dalata.20951	Acomosus.10711
Dalata.20574	Acomosus.10757
Dalata.20576	Acomosus.10756
Dalata.20599	Acomosus.10810
Dalata.20613	Acomosus.10840
Dalata.20621	Acomosus.10847
Dalata.20627	Acomosus.10860
Dalata.20638	Acomosus.10854
Dalata.20910	Acomosus.12173
Dalata.20917	Acomosus.12178
Dalata.20924	Acomosus.12179
Dalata.20945	Acomosus.12181
Dalata.20953	Acomosus.12189
Dalata.20960	Acomosus.12191
Dalata.20966	Acomosus.12203
Dalata.21585	Acomosus.159
Dalata.21592	Acomosus.158
Dalata.21595	Acomosus.156
Dalata.21599	Acomosus.151
Dalata.21608	Acomosus.147
Dalata.21614	Acomosus.146
Dalata.21617	Acomosus.145
Dalata.21625	Acomosus.141
Dalata.21636	Acomosus.136
Dalata.21639	Acomosus.135
Dalata.21644	Acomosus.126
Dalata.21647	Acomosus.124
Dalata.21648	Acomosus.123
Dalata.21668	Acomosus.112
Dalata.21680	Acomosus.106
Dalata.21689	Acomosus.101
Dalata.21690	Acomosus.100
Dalata.21691	Acomosus.99
Dalata.21693	Acomosus.97
Dalata.21695	Acomosus.96
Dalata.21699	Acomosus.202
Dalata.21711	Acomosus.210
Dalata.21716	Acomosus.215
Dalata.21724	Acomosus.218
Dalata.21726	Acomosus.220
Dalata.21729	Acomosus.222
Dalata.21737	Acomosus.227
Dalata.21739	Acomosus.234
Dalata.21742	Acomosus.237
Dalata.21745	Acomosus.239
Dalata.21763	Acomosus.245
Dalata.21768	Acomosus.249
Dalata.21770	Acomosus.251
Dalata.21771	Acomosus.252
Dalata.21781	Acomosus.256
Dalata.21798	Acomosus.557
Dalata.21814	Acomosus.565
Dalata.21827	Acomosus.554
Dalata.21832	Acomosus.553
Dalata.21837	Acomosus.551
Dalata.21838	Acomosus.525
Dalata.21839	Acomosus.526
Dalata.21843	Acomosus.502
Dalata.20986	Acomosus.1657
Dalata.20987	Acomosus.1656
Dalata.20988	Acomosus.1653
Dalata.20999	Acomosus.1650
Dalata.21001	Acomosus.1647
Dalata.21008	Acomosus.1640
Dalata.21010	Acomosus.1641
Dalata.21011	Acomosus.1636
Dalata.21045	Acomosus.1970
Dalata.21049	Acomosus.1977
Dalata.21053	Acomosus.1984
Dalata.21056	Acomosus.1987
Dalata.21060	Acomosus.1997
Dalata.21063	Acomosus.1998
Dalata.21065	Acomosus.2104
Dalata.21075	Acomosus.2107
Dalata.21083	Acomosus.2115
Dalata.21084	Acomosus.2116
Dalata.21087	Acomosus.2118
Dalata.21089	Acomosus.2124
Dalata.21092	Acomosus.2125
Dalata.21094	Acomosus.2136
Dalata.21095	Acomosus.2137
Dalata.21101	Acomosus.2139
Dalata.21112	Acomosus.2141
Dalata.21153	Acomosus.2154
Dalata.21161	Acomosus.2161
Dalata.21164	Acomosus.2166
Dalata.21171	Acomosus.2171
Dalata.21172	Acomosus.2175
Dalata.21286	Acomosus.2310
Dalata.21356	Acomosus.2318
Dalata.21358	Acomosus.2319
Dalata.21369	Acomosus.2312
Dalata.21389	Acomosus.2329
Dalata.21395	Acomosus.2331
Dalata.21402	Acomosus.2334
Dalata.21413	Acomosus.2337
Dalata.21418	Acomosus.2342
Dalata.21419	Acomosus.2344
Dalata.21429	Acomosus.2346
Dalata.21434	Acomosus.2348
Dalata.21435	Acomosus.2349
Dalata.21438	Acomosus.2351
Dalata.21476	Acomosus.2354
Dalata.21483	Acomosus.2358
Dalata.21504	Acomosus.2365
Dalata.21519	Acomosus.2375
Dalata.21531	Acomosus.2048
Dalata.21535	Acomosus.2045
Dalata.21537	Acomosus.2042
Dalata.21542	Acomosus.2041
Dalata.21555	Acomosus.2033
Dalata.21559	Acomosus.2027
Dalata.21565	Acomosus.2019
Dalata.21566	Acomosus.2022
Dalata.21580	Acomosus.2012
Dalata.20975	Acomosus.6276
Dalata.20977	Acomosus.6271
Dalata.21002	Acomosus.6323
Dalata.21012	Acomosus.6337
Dalata.21015	Acomosus.6339
Dalata.21026	Acomosus.6318
Dalata.21027	Acomosus.6317
Dalata.21036	Acomosus.6352
Dalata.21037	Acomosus.6355
Dalata.21040	Acomosus.6358
Dalata.21043	Acomosus.6364
Dalata.21044	Acomosus.6367
Dalata.21054	Acomosus.6375
Dalata.21057	Acomosus.6377
Dalata.21086	Acomosus.6492
Dalata.21090	Acomosus.6495
Dalata.21104	Acomosus.6502
Dalata.21108	Acomosus.6504
Dalata.21111	Acomosus.6506
Dalata.21125	Acomosus.6513
Dalata.21131	Acomosus.6516
Dalata.21141	Acomosus.6515
Dalata.21156	Acomosus.6522
Dalata.21182	Acomosus.6465
Dalata.21184	Acomosus.6461
Dalata.21187	Acomosus.6459
Dalata.21195	Acomosus.6440
Dalata.21196	Acomosus.6442
Dalata.21200	Acomosus.6446
Dalata.21203	Acomosus.6448
Dalata.21278	Acomosus.6438
Dalata.21282	Acomosus.6437
Dalata.21390	Acomosus.6753
Dalata.21396	Acomosus.6750
Dalata.21401	Acomosus.6746
Dalata.21403	Acomosus.6745
Dalata.21428	Acomosus.6735
Dalata.21445	Acomosus.6728
Dalata.21446	Acomosus.6726
Dalata.21447	Acomosus.6725
Dalata.21455	Acomosus.6723
Dalata.21470	Acomosus.6722
Dalata.21471	Acomosus.6721
Dalata.21474	Acomosus.6720
Dalata.21478	Acomosus.6717
Dalata.21486	Acomosus.6715
Dalata.21496	Acomosus.6708
Dalata.21503	Acomosus.6707
Dalata.21506	Acomosus.6705
Dalata.21521	Acomosus.6701
Dalata.21544	Acomosus.6409
Dalata.21545	Acomosus.6408
Dalata.21546	Acomosus.6407
Dalata.21562	Acomosus.6404
Dalata.21563	Acomosus.6403
Dalata.21576	Acomosus.6389
Dalata.21889	Acomosus.11626
Dalata.21892	Acomosus.11627
Dalata.21895	Acomosus.11634
Dalata.21918	Acomosus.11631
Dalata.21969	Acomosus.11645
Dalata.21949	Acomosus.12566
Dalata.21952	Acomosus.12542
Dalata.21963	Acomosus.12546
Dalata.21966	Acomosus.12549
Dalata.21973	Acomosus.12556
Dalata.21976	Acomosus.12557
Dalata.21981	Acomosus.12562
Dalata.21983	Acomosus.12565
Dalata.21985	Acomosus.12563
Dalata.21994	Acomosus.12535
Dalata.22002	Acomosus.12530
Dalata.22005	Acomosus.12529
Dalata.22008	Acomosus.12526
Dalata.22010	Acomosus.12521
Dalata.22022	Acomosus.12512
Dalata.22026	Acomosus.12510
Dalata.22027	Acomosus.12508
Dalata.22029	Acomosus.12506
Dalata.22035	Acomosus.12500
Dalata.22040	Acomosus.12498
Dalata.22072	Acomosus.12477
Dalata.22093	Acomosus.12467
Dalata.22116	Acomosus.12453
Dalata.22121	Acomosus.12446
Dalata.22129	Acomosus.12438
Dalata.22145	Acomosus.12431
Dalata.22151	Acomosus.12425
Dalata.22158	Acomosus.12419
Dalata.22163	Acomosus.12412
Dalata.22164	Acomosus.12413
Dalata.21586	Acomosus.14117
Dalata.21591	Acomosus.14114
Dalata.21615	Acomosus.14100
Dalata.21619	Acomosus.14094
Dalata.21620	Acomosus.14095
Dalata.21621	Acomosus.14097
Dalata.21622	Acomosus.14091
Dalata.21623	Acomosus.14090
Dalata.21624	Acomosus.14089
Dalata.21628	Acomosus.14080
Dalata.21637	Acomosus.14078
Dalata.21640	Acomosus.14076
Dalata.21641	Acomosus.14075
Dalata.21643	Acomosus.14071
Dalata.21645	Acomosus.14070
Dalata.21653	Acomosus.14067
Dalata.21658	Acomosus.14057
Dalata.21660	Acomosus.14055
Dalata.21663	Acomosus.14054
Dalata.21674	Acomosus.14048
Dalata.21677	Acomosus.14047
Dalata.21686	Acomosus.14042
Dalata.21688	Acomosus.14041
Dalata.21692	Acomosus.14034
Dalata.21694	Acomosus.14032
Dalata.21696	Acomosus.14031
Dalata.21698	Acomosus.14199
Dalata.21703	Acomosus.14201
Dalata.21705	Acomosus.14203
Dalata.21712	Acomosus.14207
Dalata.21717	Acomosus.14210
Dalata.21728	Acomosus.14218
Dalata.21743	Acomosus.14226
Dalata.21746	Acomosus.14228
Dalata.21749	Acomosus.14229
Dalata.21750	Acomosus.14231
Dalata.21752	Acomosus.14237
Dalata.21754	Acomosus.14238
Dalata.21756	Acomosus.14240
Dalata.21759	Acomosus.14243
Dalata.21761	Acomosus.14246
Dalata.21762	Acomosus.14247
Dalata.21766	Acomosus.14254
Dalata.21776	Acomosus.14257
Dalata.21782	Acomosus.14262
Dalata.21790	Acomosus.14646
Dalata.21793	Acomosus.14645
Dalata.21799	Acomosus.14629
Dalata.21810	Acomosus.14622
Dalata.21811	Acomosus.14621
Dalata.21817	Acomosus.14617
Dalata.21819	Acomosus.14614
Dalata.21820	Acomosus.14612
Dalata.21823	Acomosus.14599
Dalata.21830	Acomosus.14609
Dalata.21835	Acomosus.14607
Dalata.20997	Acomosus.17891
Dalata.21004	Acomosus.17895
Dalata.21009	Acomosus.17896
Dalata.21014	Acomosus.17898
Dalata.21039	Acomosus.17900
Dalata.21066	Acomosus.17956
Dalata.21095	Acomosus.17961
Dalata.21130	Acomosus.17967
Dalata.21151	Acomosus.17968
Dalata.21166	Acomosus.17972
Dalata.21188	Acomosus.17950
Dalata.21190	Acomosus.17949
Dalata.21228	Acomosus.17948
Dalata.21284	Acomosus.17945
Dalata.21878	Acomosus.19658
Dalata.21893	Acomosus.19654
Dalata.21902	Acomosus.19645
Dalata.21905	Acomosus.19640
Dalata.21906	Acomosus.19638
Dalata.21921	Acomosus.19630
Dalata.21926	Acomosus.19628
Dalata.21931	Acomosus.19625
Dalata.21938	Acomosus.19624
Dalata.21942	Acomosus.19622
Dalata.21953	Acomosus.19603
Dalata.21954	Acomosus.19604
Dalata.21972	Acomosus.19609
Dalata.21982	Acomosus.19615
Dalata.21988	Acomosus.19598
Dalata.21993	Acomosus.19598
Dalata.21998	Acomosus.19591
Dalata.22011	Acomosus.19579
Dalata.22013	Acomosus.19583
Dalata.22014	Acomosus.19585
Dalata.22015	Acomosus.19586
Dalata.22041	Acomosus.19563
Dalata.22046	Acomosus.19562
Dalata.22048	Acomosus.19558
Dalata.22074	Acomosus.19543
Dalata.22097	Acomosus.19531
Dalata.22117	Acomosus.19515
Dalata.22123	Acomosus.19507
Dalata.22128	Acomosus.19504
Dalata.22134	Acomosus.19499
Dalata.22136	Acomosus.19496
Dalata.22141	Acomosus.19487
Dalata.22142	Acomosus.19488
Dalata.22143	Acomosus.19489
Dalata.22146	Acomosus.19492
Dalata.22223	Acomosus.46
Dalata.22228	Acomosus.47
Dalata.22229	Acomosus.50
Dalata.22230	Acomosus.49
Dalata.22251	Acomosus.64
Dalata.22255	Acomosus.67
Dalata.22262	Acomosus.70
Dalata.22266	Acomosus.73
Dalata.22281	Acomosus.296
Dalata.22308	Acomosus.302
Dalata.22322	Acomosus.310
Dalata.22336	Acomosus.314
Dalata.22339	Acomosus.316
Dalata.22341	Acomosus.319
Dalata.22342	Acomosus.320
Dalata.22343	Acomosus.323
Dalata.22357	Acomosus.334
Dalata.22358	Acomosus.335
Dalata.22368	Acomosus.339
Dalata.22370	Acomosus.341
Dalata.22616	Acomosus.464
Dalata.22629	Acomosus.469
Dalata.22633	Acomosus.470
Dalata.22634	Acomosus.471
Dalata.22641	Acomosus.478
Dalata.22645	Acomosus.481
Dalata.22646	Acomosus.486
Dalata.22647	Acomosus.487
Dalata.22752	Acomosus.42
Dalata.22753	Acomosus.41
Dalata.22757	Acomosus.40
Dalata.22787	Acomosus.22
Dalata.22788	Acomosus.21
Dalata.22810	Acomosus.15
Dalata.22823	Acomosus.11
Dalata.22824	Acomosus.8
Dalata.22833	Acomosus.5
Dalata.22838	Acomosus.4
Dalata.22869	Acomosus.26
Dalata.23141	Acomosus.1528
Dalata.23146	Acomosus.1532
Dalata.23147	Acomosus.1535
Dalata.23149	Acomosus.1537
Dalata.23152	Acomosus.1538
Dalata.23161	Acomosus.1542
Dalata.23167	Acomosus.1544
Dalata.23170	Acomosus.1546
Dalata.23173	Acomosus.1556
Dalata.23174	Acomosus.1557
Dalata.23176	Acomosus.1558
Dalata.23182	Acomosus.402
Dalata.23201	Acomosus.427
Dalata.23205	Acomosus.428
Dalata.23208	Acomosus.434
Dalata.23217	Acomosus.443
Dalata.23254	Acomosus.359
Dalata.23256	Acomosus.385
Dalata.23257	Acomosus.384
Dalata.23258	Acomosus.383
Dalata.23259	Acomosus.381
Dalata.23260	Acomosus.380
Dalata.23275	Acomosus.366
Dalata.23277	Acomosus.365
Dalata.23280	Acomosus.363
Dalata.23751	Acomosus.501
Dalata.23756	Acomosus.550
Dalata.23765	Acomosus.531
Dalata.23773	Acomosus.511
Dalata.23775	Acomosus.499
Dalata.23777	Acomosus.504
Dalata.23778	Acomosus.507
Dalata.23783	Acomosus.537
Dalata.23784	Acomosus.529
Dalata.23786	Acomosus.517
Dalata.23787	Acomosus.515
Dalata.23788	Acomosus.513
Dalata.23790	Acomosus.547
Dalata.23807	Acomosus.572
Dalata.22412	Acomosus.2295
Dalata.22413	Acomosus.2294
Dalata.22416	Acomosus.2292
Dalata.22422	Acomosus.2286
Dalata.22426	Acomosus.2283
Dalata.22427	Acomosus.2282
Dalata.22431	Acomosus.2278
Dalata.22435	Acomosus.2274
Dalata.22436	Acomosus.2272
Dalata.22437	Acomosus.2271
Dalata.22438	Acomosus.2270
Dalata.22445	Acomosus.2266
Dalata.22453	Acomosus.2259
Dalata.22457	Acomosus.2256
Dalata.22469	Acomosus.2250
Dalata.22472	Acomosus.2246
Dalata.22475	Acomosus.2245
Dalata.22485	Acomosus.2238
Dalata.22491	Acomosus.2234
Dalata.22498	Acomosus.2236
Dalata.22504	Acomosus.2233
Dalata.22511	Acomosus.2229
Dalata.22514	Acomosus.2228
Dalata.22520	Acomosus.2223
Dalata.22525	Acomosus.2217
Dalata.22526	Acomosus.2216
Dalata.22530	Acomosus.2206
Dalata.22538	Acomosus.2205
Dalata.22540	Acomosus.2204
Dalata.22541	Acomosus.2203
Dalata.22544	Acomosus.2201
Dalata.22551	Acomosus.2197
Dalata.22563	Acomosus.2187
Dalata.22566	Acomosus.2185
Dalata.22572	Acomosus.2183
Dalata.22937	Acomosus.3131
Dalata.22940	Acomosus.3128
Dalata.22949	Acomosus.3124
Dalata.22954	Acomosus.3119
Dalata.22957	Acomosus.3115
Dalata.22964	Acomosus.3108
Dalata.22982	Acomosus.3123
Dalata.22971	Acomosus.3303
Dalata.22983	Acomosus.3308
Dalata.22985	Acomosus.3309
Dalata.22987	Acomosus.3311
Dalata.22990	Acomosus.3313
Dalata.22997	Acomosus.3316
Dalata.22998	Acomosus.3319
Dalata.23012	Acomosus.3336
Dalata.23022	Acomosus.3344
Dalata.23024	Acomosus.3346
Dalata.23040	Acomosus.3396
Dalata.23047	Acomosus.3392
Dalata.23050	Acomosus.3390
Dalata.23054	Acomosus.3389
Dalata.23055	Acomosus.3386
Dalata.23060	Acomosus.3381
Dalata.23068	Acomosus.3373
Dalata.23069	Acomosus.3372
Dalata.23072	Acomosus.3364
Dalata.23079	Acomosus.3370
Dalata.23080	Acomosus.3371
Dalata.23092	Acomosus.3274
Dalata.23093	Acomosus.3273
Dalata.23094	Acomosus.3272
Dalata.23100	Acomosus.3270
Dalata.23110	Acomosus.3262
Dalata.23111	Acomosus.3259
Dalata.23113	Acomosus.3258
Dalata.23134	Acomosus.5486
Dalata.23136	Acomosus.5487
Dalata.23138	Acomosus.5488
Dalata.23148	Acomosus.5491
Dalata.23155	Acomosus.5496
Dalata.23156	Acomosus.5497
Dalata.23171	Acomosus.5500
Dalata.22391	Acomosus.6646
Dalata.22419	Acomosus.6635
Dalata.22423	Acomosus.6633
Dalata.22425	Acomosus.6631
Dalata.22447	Acomosus.6622
Dalata.22455	Acomosus.6613
Dalata.22456	Acomosus.6612
Dalata.22478	Acomosus.6602
Dalata.22490	Acomosus.6594
Dalata.22492	Acomosus.6596
Dalata.22494	Acomosus.6597
Dalata.22496	Acomosus.6599
Dalata.22507	Acomosus.6591
Dalata.22515	Acomosus.6590
Dalata.22517	Acomosus.6589
Dalata.22528	Acomosus.6578
Dalata.22532	Acomosus.6577
Dalata.22535	Acomosus.6574
Dalata.22543	Acomosus.6566
Dalata.22550	Acomosus.6561
Dalata.22554	Acomosus.6559
Dalata.22567	Acomosus.6557
Dalata.22570	Acomosus.6552
Dalata.22571	Acomosus.6553
Dalata.22591	Acomosus.6539
Dalata.22592	Acomosus.6538
Dalata.22907	Acomosus.8204
Dalata.22914	Acomosus.8200
Dalata.22917	Acomosus.8196
Dalata.22926	Acomosus.8199
Dalata.22931	Acomosus.8191
Dalata.22950	Acomosus.8138
Dalata.22953	Acomosus.8139
Dalata.22965	Acomosus.8143
Dalata.22966	Acomosus.8147
Dalata.22967	Acomosus.8149
Dalata.22969	Acomosus.8566
Dalata.22970	Acomosus.8567
Dalata.22979	Acomosus.8577
Dalata.22989	Acomosus.8591
Dalata.22991	Acomosus.8593
Dalata.22996	Acomosus.8596
Dalata.23088	Acomosus.8548
Dalata.23102	Acomosus.8523
Dalata.23104	Acomosus.8522
Dalata.23119	Acomosus.8510
Dalata.23120	Acomosus.8509
Dalata.23043	Acomosus.9571
Dalata.23053	Acomosus.9574
Dalata.23076	Acomosus.9580
Dalata.23077	Acomosus.9579
Dalata.23112	Acomosus.9605
Dalata.22175	Acomosus.12762
Dalata.22177	Acomosus.12761
Dalata.22179	Acomosus.12759
Dalata.22180	Acomosus.12758
Dalata.22189	Acomosus.12771
Dalata.23327	Acomosus.12609
Dalata.23328	Acomosus.12610
Dalata.23329	Acomosus.12611
Dalata.23331	Acomosus.12612
Dalata.23340	Acomosus.12619
